timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/03/30 02:51:55.480, 30 %, 0 %, 619 MiB, 46068 MiB, 98.47 W
2026/03/30 02:52:05.481, 30 %, 0 %, 619 MiB, 46068 MiB, 98.51 W
2026/03/30 02:52:15.482, 30 %, 0 %, 619 MiB, 46068 MiB, 98.60 W
2026/03/30 02:52:25.483, 29 %, 0 %, 619 MiB, 46068 MiB, 98.46 W
2026/03/30 02:52:35.484, 30 %, 0 %, 619 MiB, 46068 MiB, 98.51 W
2026/03/30 02:52:45.486, 30 %, 0 %, 619 MiB, 46068 MiB, 98.37 W
2026/03/30 02:52:55.487, 30 %, 0 %, 619 MiB, 46068 MiB, 98.53 W
2026/03/30 02:53:05.488, 30 %, 0 %, 619 MiB, 46068 MiB, 98.42 W
2026/03/30 02:53:15.489, 30 %, 0 %, 619 MiB, 46068 MiB, 98.34 W
2026/03/30 02:53:25.490, 30 %, 0 %, 619 MiB, 46068 MiB, 98.50 W
2026/03/30 02:53:35.491, 30 %, 0 %, 619 MiB, 46068 MiB, 98.45 W
2026/03/30 02:53:45.492, 30 %, 0 %, 619 MiB, 46068 MiB, 98.43 W
2026/03/30 02:53:55.493, 30 %, 0 %, 619 MiB, 46068 MiB, 98.44 W
2026/03/30 02:54:05.493, 27 %, 0 %, 619 MiB, 46068 MiB, 98.03 W
2026/03/30 02:54:15.494, 27 %, 0 %, 619 MiB, 46068 MiB, 97.83 W
2026/03/30 02:54:25.495, 27 %, 0 %, 619 MiB, 46068 MiB, 97.92 W
2026/03/30 02:54:35.496, 7 %, 0 %, 619 MiB, 46068 MiB, 96.58 W
2026/03/30 02:54:45.497, 30 %, 0 %, 619 MiB, 46068 MiB, 98.19 W
2026/03/30 02:54:55.498, 27 %, 0 %, 619 MiB, 46068 MiB, 97.94 W
2026/03/30 02:55:05.499, 27 %, 0 %, 619 MiB, 46068 MiB, 98.03 W
2026/03/30 02:55:15.500, 27 %, 0 %, 619 MiB, 46068 MiB, 98.20 W
2026/03/30 02:55:25.501, 27 %, 0 %, 619 MiB, 46068 MiB, 97.97 W
2026/03/30 02:55:35.502, 30 %, 0 %, 619 MiB, 46068 MiB, 98.38 W
2026/03/30 02:55:45.503, 30 %, 0 %, 619 MiB, 46068 MiB, 98.31 W
2026/03/30 02:55:55.504, 30 %, 0 %, 619 MiB, 46068 MiB, 98.37 W
2026/03/30 02:56:05.505, 30 %, 0 %, 619 MiB, 46068 MiB, 98.29 W
2026/03/30 02:56:15.506, 30 %, 0 %, 619 MiB, 46068 MiB, 98.35 W
2026/03/30 02:56:25.507, 30 %, 0 %, 619 MiB, 46068 MiB, 98.26 W
2026/03/30 02:56:35.508, 30 %, 0 %, 619 MiB, 46068 MiB, 98.36 W
2026/03/30 02:56:45.509, 30 %, 0 %, 619 MiB, 46068 MiB, 98.49 W
2026/03/30 02:56:55.510, 30 %, 0 %, 619 MiB, 46068 MiB, 98.45 W
2026/03/30 02:57:05.511, 30 %, 0 %, 619 MiB, 46068 MiB, 98.45 W
2026/03/30 02:57:15.512, 30 %, 0 %, 619 MiB, 46068 MiB, 98.55 W
2026/03/30 02:57:25.513, 30 %, 0 %, 619 MiB, 46068 MiB, 98.49 W
2026/03/30 02:57:35.514, 30 %, 0 %, 619 MiB, 46068 MiB, 98.50 W
2026/03/30 02:57:45.515, 29 %, 0 %, 619 MiB, 46068 MiB, 98.32 W
2026/03/30 02:57:55.516, 30 %, 0 %, 619 MiB, 46068 MiB, 98.36 W
2026/03/30 02:58:05.517, 29 %, 0 %, 619 MiB, 46068 MiB, 98.38 W
2026/03/30 02:58:15.517, 30 %, 0 %, 619 MiB, 46068 MiB, 98.51 W
2026/03/30 02:58:25.518, 30 %, 0 %, 619 MiB, 46068 MiB, 98.63 W
2026/03/30 02:58:35.519, 30 %, 0 %, 619 MiB, 46068 MiB, 98.88 W
2026/03/30 02:58:45.521, 30 %, 0 %, 619 MiB, 46068 MiB, 99.16 W
2026/03/30 02:58:55.522, 30 %, 0 %, 619 MiB, 46068 MiB, 99.11 W
2026/03/30 02:59:05.523, 30 %, 0 %, 619 MiB, 46068 MiB, 99.35 W
2026/03/30 02:59:15.524, 30 %, 0 %, 619 MiB, 46068 MiB, 99.19 W
2026/03/30 02:59:25.525, 30 %, 0 %, 619 MiB, 46068 MiB, 99.04 W
2026/03/30 02:59:35.526, 30 %, 0 %, 619 MiB, 46068 MiB, 98.89 W
2026/03/30 02:59:45.527, 30 %, 0 %, 619 MiB, 46068 MiB, 98.77 W
2026/03/30 02:59:55.528, 30 %, 0 %, 619 MiB, 46068 MiB, 98.73 W
2026/03/30 03:00:05.529, 30 %, 0 %, 619 MiB, 46068 MiB, 98.67 W
2026/03/30 03:00:15.530, 30 %, 0 %, 619 MiB, 46068 MiB, 98.82 W
2026/03/30 03:00:25.531, 29 %, 0 %, 619 MiB, 46068 MiB, 98.63 W
2026/03/30 03:00:35.532, 30 %, 0 %, 619 MiB, 46068 MiB, 98.56 W
2026/03/30 03:00:45.533, 30 %, 0 %, 619 MiB, 46068 MiB, 98.52 W
2026/03/30 03:00:55.534, 30 %, 0 %, 619 MiB, 46068 MiB, 98.53 W
2026/03/30 03:01:05.535, 30 %, 0 %, 619 MiB, 46068 MiB, 98.45 W
2026/03/30 03:01:15.536, 30 %, 0 %, 619 MiB, 46068 MiB, 98.50 W
2026/03/30 03:01:25.537, 30 %, 0 %, 619 MiB, 46068 MiB, 98.45 W
2026/03/30 03:01:35.538, 29 %, 0 %, 619 MiB, 46068 MiB, 98.55 W
2026/03/30 03:01:45.538, 30 %, 0 %, 619 MiB, 46068 MiB, 98.56 W
2026/03/30 03:01:55.539, 30 %, 0 %, 619 MiB, 46068 MiB, 98.50 W
2026/03/30 03:02:05.540, 29 %, 0 %, 619 MiB, 46068 MiB, 98.47 W
2026/03/30 03:02:15.541, 30 %, 0 %, 619 MiB, 46068 MiB, 98.36 W
2026/03/30 03:02:25.542, 30 %, 0 %, 619 MiB, 46068 MiB, 98.44 W
2026/03/30 03:02:35.543, 30 %, 0 %, 619 MiB, 46068 MiB, 98.28 W
2026/03/30 03:02:45.544, 30 %, 0 %, 619 MiB, 46068 MiB, 98.49 W
2026/03/30 03:02:55.545, 30 %, 0 %, 619 MiB, 46068 MiB, 98.52 W
2026/03/30 03:03:05.546, 30 %, 0 %, 619 MiB, 46068 MiB, 98.69 W
2026/03/30 03:03:15.547, 30 %, 0 %, 619 MiB, 46068 MiB, 98.75 W
2026/03/30 03:03:25.548, 30 %, 0 %, 619 MiB, 46068 MiB, 98.61 W
2026/03/30 03:03:35.549, 30 %, 0 %, 619 MiB, 46068 MiB, 98.58 W
2026/03/30 03:03:45.550, 30 %, 0 %, 619 MiB, 46068 MiB, 98.45 W
2026/03/30 03:03:55.551, 30 %, 0 %, 619 MiB, 46068 MiB, 98.34 W
2026/03/30 03:04:05.552, 30 %, 0 %, 619 MiB, 46068 MiB, 98.45 W
2026/03/30 03:04:15.553, 30 %, 0 %, 619 MiB, 46068 MiB, 98.32 W
2026/03/30 03:04:25.554, 30 %, 0 %, 619 MiB, 46068 MiB, 98.35 W
2026/03/30 03:04:35.555, 30 %, 0 %, 619 MiB, 46068 MiB, 97.30 W
2026/03/30 03:04:45.556, 30 %, 0 %, 619 MiB, 46068 MiB, 98.42 W
2026/03/30 03:04:55.557, 30 %, 0 %, 619 MiB, 46068 MiB, 98.47 W
2026/03/30 03:05:05.558, 30 %, 0 %, 619 MiB, 46068 MiB, 98.35 W
2026/03/30 03:05:15.558, 30 %, 0 %, 619 MiB, 46068 MiB, 98.49 W
2026/03/30 03:05:25.559, 29 %, 0 %, 619 MiB, 46068 MiB, 98.43 W
2026/03/30 03:05:35.560, 30 %, 0 %, 619 MiB, 46068 MiB, 98.50 W
2026/03/30 03:05:45.561, 30 %, 0 %, 619 MiB, 46068 MiB, 98.40 W
2026/03/30 03:05:55.562, 30 %, 0 %, 619 MiB, 46068 MiB, 98.45 W
2026/03/30 03:06:05.563, 30 %, 0 %, 619 MiB, 46068 MiB, 98.43 W
2026/03/30 03:06:15.564, 30 %, 0 %, 619 MiB, 46068 MiB, 98.53 W
2026/03/30 03:06:25.565, 30 %, 0 %, 619 MiB, 46068 MiB, 98.59 W
2026/03/30 03:06:35.566, 30 %, 0 %, 619 MiB, 46068 MiB, 98.38 W
2026/03/30 03:06:45.567, 30 %, 0 %, 619 MiB, 46068 MiB, 98.43 W
2026/03/30 03:06:55.568, 30 %, 0 %, 619 MiB, 46068 MiB, 98.41 W
2026/03/30 03:07:05.569, 30 %, 0 %, 619 MiB, 46068 MiB, 98.40 W
2026/03/30 03:07:15.570, 30 %, 0 %, 619 MiB, 46068 MiB, 98.41 W
2026/03/30 03:07:25.571, 30 %, 0 %, 619 MiB, 46068 MiB, 98.47 W
2026/03/30 03:07:35.572, 30 %, 0 %, 619 MiB, 46068 MiB, 98.49 W
2026/03/30 03:07:45.573, 30 %, 0 %, 619 MiB, 46068 MiB, 98.49 W
2026/03/30 03:07:55.574, 30 %, 0 %, 619 MiB, 46068 MiB, 98.47 W
2026/03/30 03:08:05.575, 29 %, 0 %, 619 MiB, 46068 MiB, 98.47 W
2026/03/30 03:08:15.576, 29 %, 0 %, 619 MiB, 46068 MiB, 98.51 W
2026/03/30 03:08:25.577, 29 %, 0 %, 619 MiB, 46068 MiB, 98.37 W
2026/03/30 03:08:35.577, 29 %, 0 %, 619 MiB, 46068 MiB, 98.29 W
2026/03/30 03:08:45.578, 30 %, 0 %, 619 MiB, 46068 MiB, 98.44 W
2026/03/30 03:08:55.579, 30 %, 0 %, 619 MiB, 46068 MiB, 98.27 W
2026/03/30 03:09:05.580, 30 %, 0 %, 619 MiB, 46068 MiB, 97.21 W
2026/03/30 03:09:15.581, 30 %, 0 %, 619 MiB, 46068 MiB, 98.60 W
2026/03/30 03:09:25.582, 30 %, 0 %, 619 MiB, 46068 MiB, 98.77 W
2026/03/30 03:09:35.583, 30 %, 0 %, 619 MiB, 46068 MiB, 98.79 W
2026/03/30 03:09:45.584, 30 %, 0 %, 619 MiB, 46068 MiB, 99.03 W
2026/03/30 03:09:55.585, 29 %, 0 %, 619 MiB, 46068 MiB, 99.05 W
2026/03/30 03:10:05.586, 30 %, 0 %, 619 MiB, 46068 MiB, 99.40 W
2026/03/30 03:10:15.586, 30 %, 0 %, 619 MiB, 46068 MiB, 99.70 W
2026/03/30 03:10:25.587, 30 %, 0 %, 619 MiB, 46068 MiB, 99.85 W
2026/03/30 03:10:35.588, 30 %, 0 %, 619 MiB, 46068 MiB, 99.52 W
2026/03/30 03:10:45.589, 30 %, 0 %, 619 MiB, 46068 MiB, 99.14 W
2026/03/30 03:10:55.590, 30 %, 0 %, 619 MiB, 46068 MiB, 98.95 W
2026/03/30 03:11:05.591, 29 %, 0 %, 619 MiB, 46068 MiB, 98.81 W
2026/03/30 03:11:15.592, 30 %, 0 %, 619 MiB, 46068 MiB, 98.86 W
2026/03/30 03:11:25.593, 30 %, 0 %, 619 MiB, 46068 MiB, 99.09 W
2026/03/30 03:11:35.594, 30 %, 0 %, 619 MiB, 46068 MiB, 98.82 W
2026/03/30 03:11:45.594, 29 %, 0 %, 619 MiB, 46068 MiB, 98.62 W
2026/03/30 03:11:55.595, 29 %, 0 %, 619 MiB, 46068 MiB, 98.57 W
2026/03/30 03:12:05.596, 30 %, 0 %, 619 MiB, 46068 MiB, 98.56 W
2026/03/30 03:12:15.597, 30 %, 0 %, 619 MiB, 46068 MiB, 98.45 W
2026/03/30 03:12:25.598, 30 %, 0 %, 619 MiB, 46068 MiB, 98.39 W
2026/03/30 03:12:35.599, 29 %, 0 %, 619 MiB, 46068 MiB, 98.23 W
2026/03/30 03:12:45.600, 30 %, 0 %, 619 MiB, 46068 MiB, 98.40 W
2026/03/30 03:12:55.601, 30 %, 0 %, 619 MiB, 46068 MiB, 98.37 W
2026/03/30 03:13:05.601, 30 %, 0 %, 619 MiB, 46068 MiB, 98.57 W
2026/03/30 03:13:15.602, 30 %, 0 %, 619 MiB, 46068 MiB, 98.56 W
2026/03/30 03:13:25.603, 30 %, 0 %, 619 MiB, 46068 MiB, 98.55 W
2026/03/30 03:13:35.604, 30 %, 0 %, 619 MiB, 46068 MiB, 98.52 W
2026/03/30 03:13:45.605, 30 %, 0 %, 619 MiB, 46068 MiB, 98.48 W
2026/03/30 03:13:55.606, 29 %, 0 %, 619 MiB, 46068 MiB, 98.46 W
2026/03/30 03:14:05.607, 29 %, 0 %, 619 MiB, 46068 MiB, 98.35 W
2026/03/30 03:14:15.608, 30 %, 0 %, 619 MiB, 46068 MiB, 98.29 W
2026/03/30 03:14:25.609, 29 %, 0 %, 619 MiB, 46068 MiB, 98.38 W
2026/03/30 03:14:35.609, 29 %, 0 %, 619 MiB, 46068 MiB, 98.36 W
2026/03/30 03:14:45.610, 29 %, 0 %, 619 MiB, 46068 MiB, 98.54 W
2026/03/30 03:14:55.611, 29 %, 0 %, 619 MiB, 46068 MiB, 98.52 W
2026/03/30 03:15:05.612, 29 %, 0 %, 619 MiB, 46068 MiB, 98.38 W
2026/03/30 03:15:15.613, 29 %, 0 %, 619 MiB, 46068 MiB, 98.25 W
2026/03/30 03:15:25.614, 27 %, 0 %, 619 MiB, 46068 MiB, 96.93 W
2026/03/30 03:15:35.615, 27 %, 0 %, 619 MiB, 46068 MiB, 98.04 W
2026/03/30 03:15:45.615, 27 %, 0 %, 619 MiB, 46068 MiB, 98.07 W
2026/03/30 03:15:55.616, 27 %, 0 %, 619 MiB, 46068 MiB, 97.92 W
2026/03/30 03:16:05.617, 29 %, 0 %, 619 MiB, 46068 MiB, 98.42 W
2026/03/30 03:16:15.618, 29 %, 0 %, 619 MiB, 46068 MiB, 98.28 W
2026/03/30 03:16:25.619, 29 %, 0 %, 619 MiB, 46068 MiB, 98.48 W
2026/03/30 03:16:35.620, 30 %, 0 %, 619 MiB, 46068 MiB, 98.36 W
2026/03/30 03:16:45.621, 30 %, 0 %, 619 MiB, 46068 MiB, 98.32 W
2026/03/30 03:16:55.621, 30 %, 0 %, 619 MiB, 46068 MiB, 98.37 W
2026/03/30 03:17:05.622, 30 %, 0 %, 619 MiB, 46068 MiB, 98.32 W
2026/03/30 03:17:15.623, 29 %, 0 %, 619 MiB, 46068 MiB, 98.29 W
2026/03/30 03:17:25.624, 29 %, 0 %, 619 MiB, 46068 MiB, 98.39 W
2026/03/30 03:17:35.626, 30 %, 0 %, 619 MiB, 46068 MiB, 98.31 W
2026/03/30 03:17:45.626, 30 %, 0 %, 619 MiB, 46068 MiB, 98.36 W
2026/03/30 03:17:55.627, 30 %, 0 %, 619 MiB, 46068 MiB, 98.39 W
2026/03/30 03:18:05.628, 30 %, 0 %, 619 MiB, 46068 MiB, 98.40 W
2026/03/30 03:18:15.629, 29 %, 0 %, 619 MiB, 46068 MiB, 98.45 W
2026/03/30 03:18:25.630, 30 %, 0 %, 619 MiB, 46068 MiB, 98.53 W
2026/03/30 03:18:35.630, 30 %, 0 %, 619 MiB, 46068 MiB, 98.47 W
2026/03/30 03:18:45.631, 30 %, 0 %, 619 MiB, 46068 MiB, 98.45 W
2026/03/30 03:18:55.632, 29 %, 0 %, 619 MiB, 46068 MiB, 98.40 W
2026/03/30 03:19:05.633, 15 %, 0 %, 619 MiB, 46068 MiB, 97.31 W
2026/03/30 03:19:15.634, 30 %, 0 %, 619 MiB, 46068 MiB, 98.43 W
2026/03/30 03:19:25.635, 30 %, 0 %, 619 MiB, 46068 MiB, 98.38 W
2026/03/30 03:19:35.636, 30 %, 0 %, 619 MiB, 46068 MiB, 98.47 W
2026/03/30 03:19:45.636, 30 %, 0 %, 619 MiB, 46068 MiB, 98.47 W
2026/03/30 03:19:55.637, 30 %, 0 %, 619 MiB, 46068 MiB, 98.42 W
2026/03/30 03:20:05.638, 30 %, 0 %, 619 MiB, 46068 MiB, 98.32 W
2026/03/30 03:20:15.639, 30 %, 0 %, 619 MiB, 46068 MiB, 98.39 W
2026/03/30 03:20:25.640, 29 %, 0 %, 619 MiB, 46068 MiB, 98.67 W
2026/03/30 03:20:35.641, 29 %, 0 %, 619 MiB, 46068 MiB, 98.80 W
2026/03/30 03:20:45.642, 30 %, 0 %, 619 MiB, 46068 MiB, 98.79 W
2026/03/30 03:20:55.642, 30 %, 0 %, 619 MiB, 46068 MiB, 98.58 W
2026/03/30 03:21:05.643, 30 %, 0 %, 619 MiB, 46068 MiB, 98.72 W
2026/03/30 03:21:15.644, 30 %, 0 %, 619 MiB, 46068 MiB, 99.21 W
2026/03/30 03:21:25.645, 29 %, 0 %, 619 MiB, 46068 MiB, 99.34 W
2026/03/30 03:21:35.646, 30 %, 0 %, 619 MiB, 46068 MiB, 99.23 W
2026/03/30 03:21:45.647, 30 %, 0 %, 619 MiB, 46068 MiB, 99.04 W
2026/03/30 03:21:55.647, 30 %, 0 %, 619 MiB, 46068 MiB, 98.93 W
2026/03/30 03:22:05.648, 30 %, 0 %, 619 MiB, 46068 MiB, 98.86 W
2026/03/30 03:22:15.649, 30 %, 0 %, 619 MiB, 46068 MiB, 98.69 W
2026/03/30 03:22:25.650, 30 %, 0 %, 619 MiB, 46068 MiB, 98.60 W
2026/03/30 03:22:35.651, 27 %, 0 %, 619 MiB, 46068 MiB, 98.32 W
2026/03/30 03:22:45.651, 30 %, 0 %, 619 MiB, 46068 MiB, 98.29 W
2026/03/30 03:22:55.652, 29 %, 0 %, 619 MiB, 46068 MiB, 98.50 W
2026/03/30 03:23:05.653, 30 %, 0 %, 619 MiB, 46068 MiB, 98.60 W
2026/03/30 03:23:15.654, 30 %, 0 %, 619 MiB, 46068 MiB, 98.67 W
2026/03/30 03:23:25.655, 29 %, 0 %, 619 MiB, 46068 MiB, 98.64 W
2026/03/30 03:23:35.656, 30 %, 0 %, 619 MiB, 46068 MiB, 98.49 W
2026/03/30 03:23:45.657, 30 %, 0 %, 619 MiB, 46068 MiB, 98.70 W
2026/03/30 03:23:55.657, 30 %, 0 %, 619 MiB, 46068 MiB, 98.57 W
2026/03/30 03:24:05.658, 30 %, 0 %, 619 MiB, 46068 MiB, 98.55 W
2026/03/30 03:24:15.659, 29 %, 0 %, 619 MiB, 46068 MiB, 98.37 W
2026/03/30 03:24:25.660, 30 %, 0 %, 619 MiB, 46068 MiB, 98.56 W
2026/03/30 03:24:35.661, 30 %, 0 %, 619 MiB, 46068 MiB, 98.55 W
2026/03/30 03:24:45.662, 30 %, 0 %, 619 MiB, 46068 MiB, 98.56 W
2026/03/30 03:24:55.662, 30 %, 0 %, 619 MiB, 46068 MiB, 98.41 W
2026/03/30 03:25:05.663, 30 %, 0 %, 619 MiB, 46068 MiB, 98.50 W
2026/03/30 03:25:15.664, 29 %, 0 %, 619 MiB, 46068 MiB, 98.64 W
2026/03/30 03:25:25.665, 30 %, 0 %, 619 MiB, 46068 MiB, 98.54 W
2026/03/30 03:25:35.666, 30 %, 0 %, 619 MiB, 46068 MiB, 98.73 W
2026/03/30 03:25:45.667, 30 %, 0 %, 619 MiB, 46068 MiB, 98.69 W
2026/03/30 03:25:55.668, 30 %, 0 %, 619 MiB, 46068 MiB, 98.43 W
2026/03/30 03:26:05.668, 30 %, 0 %, 619 MiB, 46068 MiB, 98.48 W
2026/03/30 03:26:15.669, 30 %, 0 %, 619 MiB, 46068 MiB, 98.37 W
2026/03/30 03:26:25.670, 29 %, 0 %, 619 MiB, 46068 MiB, 98.56 W
2026/03/30 03:26:35.671, 30 %, 0 %, 619 MiB, 46068 MiB, 98.55 W
2026/03/30 03:26:45.672, 30 %, 0 %, 619 MiB, 46068 MiB, 98.36 W
2026/03/30 03:26:55.673, 30 %, 0 %, 619 MiB, 46068 MiB, 98.30 W
2026/03/30 03:27:05.674, 30 %, 0 %, 619 MiB, 46068 MiB, 98.38 W
2026/03/30 03:27:15.675, 29 %, 0 %, 619 MiB, 46068 MiB, 98.28 W
2026/03/30 03:27:25.675, 29 %, 0 %, 619 MiB, 46068 MiB, 98.43 W
2026/03/30 03:27:35.676, 29 %, 0 %, 619 MiB, 46068 MiB, 98.47 W
2026/03/30 03:27:45.677, 30 %, 0 %, 619 MiB, 46068 MiB, 98.47 W
2026/03/30 03:27:55.678, 30 %, 0 %, 619 MiB, 46068 MiB, 98.22 W
2026/03/30 03:28:05.679, 30 %, 0 %, 619 MiB, 46068 MiB, 98.31 W
2026/03/30 03:28:15.680, 29 %, 0 %, 619 MiB, 46068 MiB, 98.45 W
2026/03/30 03:28:25.680, 29 %, 0 %, 619 MiB, 46068 MiB, 98.53 W
2026/03/30 03:28:35.681, 29 %, 0 %, 619 MiB, 46068 MiB, 98.30 W
2026/03/30 03:28:45.682, 29 %, 0 %, 619 MiB, 46068 MiB, 98.51 W
2026/03/30 03:28:55.683, 29 %, 0 %, 619 MiB, 46068 MiB, 98.38 W
2026/03/30 03:29:05.684, 29 %, 0 %, 619 MiB, 46068 MiB, 98.37 W
2026/03/30 03:29:15.685, 30 %, 0 %, 619 MiB, 46068 MiB, 98.33 W
2026/03/30 03:29:25.685, 30 %, 0 %, 619 MiB, 46068 MiB, 98.30 W
2026/03/30 03:29:35.686, 30 %, 0 %, 619 MiB, 46068 MiB, 98.39 W
2026/03/30 03:29:45.687, 30 %, 0 %, 619 MiB, 46068 MiB, 98.44 W
2026/03/30 03:29:55.688, 30 %, 0 %, 619 MiB, 46068 MiB, 98.32 W
2026/03/30 03:30:05.689, 29 %, 0 %, 619 MiB, 46068 MiB, 98.34 W
2026/03/30 03:30:15.690, 30 %, 0 %, 619 MiB, 46068 MiB, 98.45 W
2026/03/30 03:30:25.691, 29 %, 0 %, 619 MiB, 46068 MiB, 98.47 W
2026/03/30 03:30:35.691, 30 %, 0 %, 619 MiB, 46068 MiB, 98.38 W
2026/03/30 03:30:45.692, 30 %, 0 %, 619 MiB, 46068 MiB, 98.40 W
2026/03/30 03:30:55.693, 30 %, 0 %, 619 MiB, 46068 MiB, 98.44 W
2026/03/30 03:31:05.694, 30 %, 0 %, 619 MiB, 46068 MiB, 98.40 W
2026/03/30 03:31:15.695, 30 %, 0 %, 619 MiB, 46068 MiB, 98.50 W
2026/03/30 03:31:25.696, 30 %, 0 %, 619 MiB, 46068 MiB, 98.50 W
2026/03/30 03:31:35.697, 29 %, 0 %, 619 MiB, 46068 MiB, 98.63 W
2026/03/30 03:31:45.697, 3 %, 0 %, 619 MiB, 46068 MiB, 97.73 W
2026/03/30 03:31:55.698, 30 %, 0 %, 619 MiB, 46068 MiB, 98.99 W
2026/03/30 03:32:05.699, 30 %, 0 %, 619 MiB, 46068 MiB, 99.05 W
2026/03/30 03:32:15.700, 30 %, 0 %, 619 MiB, 46068 MiB, 99.29 W
2026/03/30 03:32:25.701, 30 %, 0 %, 619 MiB, 46068 MiB, 99.51 W
2026/03/30 03:32:35.702, 30 %, 0 %, 619 MiB, 46068 MiB, 99.91 W
2026/03/30 03:32:45.703, 30 %, 0 %, 619 MiB, 46068 MiB, 99.86 W
2026/03/30 03:32:55.704, 30 %, 0 %, 619 MiB, 46068 MiB, 99.29 W
2026/03/30 03:33:05.705, 27 %, 0 %, 619 MiB, 46068 MiB, 98.63 W
2026/03/30 03:33:15.706, 27 %, 0 %, 619 MiB, 46068 MiB, 98.41 W
2026/03/30 03:33:25.706, 30 %, 0 %, 619 MiB, 46068 MiB, 98.80 W
2026/03/30 03:33:35.707, 29 %, 0 %, 617 MiB, 46068 MiB, 97.41 W
