timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/04/24 08:28:21.244, 0 %, 0 %, 3 MiB, 46068 MiB, 32.54 W
2026/04/24 08:28:31.245, 0 %, 0 %, 3 MiB, 46068 MiB, 32.23 W
2026/04/24 08:28:41.245, 0 %, 0 %, 3 MiB, 46068 MiB, 32.72 W
2026/04/24 08:28:51.246, 0 %, 0 %, 3 MiB, 46068 MiB, 32.24 W
2026/04/24 08:29:01.247, 0 %, 0 %, 3 MiB, 46068 MiB, 32.42 W
2026/04/24 08:29:11.248, 0 %, 0 %, 3 MiB, 46068 MiB, 32.23 W
2026/04/24 08:29:21.249, 0 %, 0 %, 3 MiB, 46068 MiB, 32.28 W
2026/04/24 08:29:31.250, 0 %, 0 %, 3 MiB, 46068 MiB, 32.28 W
2026/04/24 08:29:41.251, 0 %, 0 %, 3 MiB, 46068 MiB, 32.15 W
2026/04/24 08:29:51.252, 0 %, 0 %, 3 MiB, 46068 MiB, 32.28 W
2026/04/24 08:30:01.253, 0 %, 0 %, 3 MiB, 46068 MiB, 32.28 W
2026/04/24 08:30:11.254, 0 %, 0 %, 3 MiB, 46068 MiB, 32.24 W
2026/04/24 08:30:21.255, 0 %, 0 %, 3 MiB, 46068 MiB, 32.24 W
2026/04/24 08:30:31.256, 0 %, 0 %, 3 MiB, 46068 MiB, 32.28 W
2026/04/24 08:30:41.257, 0 %, 0 %, 3 MiB, 46068 MiB, 32.23 W
2026/04/24 08:30:51.258, 0 %, 0 %, 3 MiB, 46068 MiB, 32.23 W
2026/04/24 08:31:01.258, 0 %, 0 %, 3 MiB, 46068 MiB, 32.24 W
2026/04/24 08:31:11.259, 0 %, 0 %, 3 MiB, 46068 MiB, 32.24 W
2026/04/24 08:31:21.260, 0 %, 0 %, 3 MiB, 46068 MiB, 32.40 W
2026/04/24 08:31:31.261, 0 %, 0 %, 3 MiB, 46068 MiB, 32.24 W
2026/04/24 08:31:41.262, 0 %, 0 %, 3 MiB, 46068 MiB, 32.24 W
2026/04/24 08:31:51.263, 0 %, 0 %, 3 MiB, 46068 MiB, 32.24 W
2026/04/24 08:32:01.264, 0 %, 0 %, 3 MiB, 46068 MiB, 48.81 W
2026/04/24 08:32:11.265, 0 %, 0 %, 3 MiB, 46068 MiB, 32.22 W
2026/04/24 08:32:21.266, 0 %, 0 %, 3 MiB, 46068 MiB, 32.24 W
2026/04/24 08:32:31.267, 0 %, 0 %, 3 MiB, 46068 MiB, 32.24 W
2026/04/24 08:32:41.268, 0 %, 0 %, 3 MiB, 46068 MiB, 32.28 W
2026/04/24 08:32:51.269, 0 %, 0 %, 3 MiB, 46068 MiB, 32.24 W
2026/04/24 08:33:01.270, 0 %, 0 %, 3 MiB, 46068 MiB, 32.23 W
2026/04/24 08:33:11.271, 0 %, 0 %, 3 MiB, 46068 MiB, 32.23 W
2026/04/24 08:33:21.271, 0 %, 0 %, 3 MiB, 46068 MiB, 32.52 W
2026/04/24 08:33:31.272, 0 %, 0 %, 3 MiB, 46068 MiB, 32.22 W
2026/04/24 08:33:41.273, 0 %, 0 %, 3 MiB, 46068 MiB, 32.17 W
2026/04/24 08:33:51.274, 0 %, 0 %, 3 MiB, 46068 MiB, 32.42 W
2026/04/24 08:34:01.275, 0 %, 0 %, 3 MiB, 46068 MiB, 32.23 W
2026/04/24 08:34:11.276, 0 %, 0 %, 3 MiB, 46068 MiB, 32.23 W
2026/04/24 08:34:21.277, 0 %, 0 %, 3 MiB, 46068 MiB, 32.05 W
2026/04/24 08:34:31.278, 0 %, 0 %, 3 MiB, 46068 MiB, 32.54 W
2026/04/24 08:34:41.278, 0 %, 0 %, 3 MiB, 46068 MiB, 32.29 W
2026/04/24 08:34:51.279, 0 %, 0 %, 3 MiB, 46068 MiB, 32.24 W
2026/04/24 08:35:01.280, 0 %, 0 %, 3 MiB, 46068 MiB, 32.28 W
2026/04/24 08:35:11.281, 0 %, 0 %, 3 MiB, 46068 MiB, 32.28 W
2026/04/24 08:35:21.282, 0 %, 0 %, 3 MiB, 46068 MiB, 32.24 W
2026/04/24 08:35:31.283, 0 %, 0 %, 3 MiB, 46068 MiB, 32.23 W
2026/04/24 08:35:41.284, 0 %, 0 %, 3 MiB, 46068 MiB, 32.32 W
2026/04/24 08:35:51.285, 0 %, 0 %, 3 MiB, 46068 MiB, 32.24 W
2026/04/24 08:36:01.286, 0 %, 0 %, 3 MiB, 46068 MiB, 32.29 W
2026/04/24 08:36:11.287, 0 %, 0 %, 3 MiB, 46068 MiB, 32.36 W
2026/04/24 08:36:21.288, 0 %, 0 %, 3 MiB, 46068 MiB, 32.05 W
2026/04/24 08:36:31.288, 0 %, 0 %, 3 MiB, 46068 MiB, 32.52 W
2026/04/24 08:36:41.289, 0 %, 0 %, 3 MiB, 46068 MiB, 32.24 W
2026/04/24 08:36:51.290, 0 %, 0 %, 3 MiB, 46068 MiB, 32.23 W
2026/04/24 08:37:01.291, 0 %, 0 %, 3 MiB, 46068 MiB, 71.73 W
2026/04/24 08:37:11.292, 0 %, 0 %, 3 MiB, 46068 MiB, 32.24 W
2026/04/24 08:37:21.293, 0 %, 0 %, 3 MiB, 46068 MiB, 32.39 W
2026/04/24 08:37:31.294, 0 %, 0 %, 3 MiB, 46068 MiB, 32.28 W
2026/04/24 08:37:41.295, 0 %, 0 %, 3 MiB, 46068 MiB, 32.28 W
2026/04/24 08:37:51.296, 0 %, 0 %, 3 MiB, 46068 MiB, 32.54 W
2026/04/24 08:38:01.297, 0 %, 0 %, 3 MiB, 46068 MiB, 32.24 W
2026/04/24 08:38:11.298, 0 %, 0 %, 3 MiB, 46068 MiB, 32.23 W
2026/04/24 08:38:21.299, 0 %, 0 %, 3 MiB, 46068 MiB, 32.56 W
2026/04/24 08:38:31.300, 0 %, 0 %, 3 MiB, 46068 MiB, 32.24 W
2026/04/24 08:38:41.301, 0 %, 0 %, 3 MiB, 46068 MiB, 32.34 W
2026/04/24 08:38:51.302, 0 %, 0 %, 3 MiB, 46068 MiB, 32.43 W
2026/04/24 08:39:01.303, 0 %, 0 %, 3 MiB, 46068 MiB, 32.29 W
2026/04/24 08:39:11.304, 0 %, 0 %, 3 MiB, 46068 MiB, 32.41 W
2026/04/24 08:39:21.305, 0 %, 0 %, 3 MiB, 46068 MiB, 32.42 W
2026/04/24 08:39:31.306, 0 %, 0 %, 3 MiB, 46068 MiB, 32.28 W
2026/04/24 08:39:41.307, 0 %, 0 %, 3 MiB, 46068 MiB, 32.36 W
2026/04/24 08:39:51.308, 0 %, 0 %, 3 MiB, 46068 MiB, 32.40 W
2026/04/24 08:40:01.308, 0 %, 0 %, 3 MiB, 46068 MiB, 32.36 W
2026/04/24 08:40:11.309, 0 %, 0 %, 3 MiB, 46068 MiB, 32.35 W
2026/04/24 08:40:21.310, 0 %, 0 %, 3 MiB, 46068 MiB, 32.26 W
2026/04/24 08:40:31.311, 0 %, 0 %, 3 MiB, 46068 MiB, 32.35 W
2026/04/24 08:40:41.312, 0 %, 0 %, 3 MiB, 46068 MiB, 32.24 W
2026/04/24 08:40:51.313, 0 %, 0 %, 3 MiB, 46068 MiB, 32.28 W
2026/04/24 08:41:01.314, 0 %, 0 %, 3 MiB, 46068 MiB, 32.28 W
2026/04/24 08:41:11.315, 0 %, 0 %, 3 MiB, 46068 MiB, 32.35 W
2026/04/24 08:41:21.316, 0 %, 0 %, 3 MiB, 46068 MiB, 32.19 W
2026/04/24 08:41:31.317, 0 %, 0 %, 3 MiB, 46068 MiB, 32.23 W
2026/04/24 08:41:41.317, 0 %, 0 %, 3 MiB, 46068 MiB, 32.28 W
2026/04/24 08:41:51.318, 0 %, 0 %, 3 MiB, 46068 MiB, 32.23 W
2026/04/24 08:42:01.319, 0 %, 0 %, 3 MiB, 46068 MiB, 32.28 W
2026/04/24 08:42:11.320, 0 %, 0 %, 3 MiB, 46068 MiB, 32.23 W
2026/04/24 08:42:21.321, 0 %, 0 %, 3 MiB, 46068 MiB, 32.24 W
2026/04/24 08:42:31.322, 0 %, 0 %, 3 MiB, 46068 MiB, 32.34 W
2026/04/24 08:42:41.323, 0 %, 0 %, 3 MiB, 46068 MiB, 32.24 W
2026/04/24 08:42:51.324, 0 %, 0 %, 3 MiB, 46068 MiB, 32.23 W
2026/04/24 08:43:01.325, 0 %, 0 %, 3 MiB, 46068 MiB, 32.24 W
2026/04/24 08:43:11.326, 0 %, 0 %, 3 MiB, 46068 MiB, 32.41 W
2026/04/24 08:43:21.327, 0 %, 0 %, 3 MiB, 46068 MiB, 32.43 W
2026/04/24 08:43:31.327, 0 %, 0 %, 3 MiB, 46068 MiB, 32.33 W
2026/04/24 08:43:41.328, 0 %, 0 %, 3 MiB, 46068 MiB, 32.33 W
2026/04/24 08:43:51.329, 0 %, 0 %, 3 MiB, 46068 MiB, 32.31 W
2026/04/24 08:44:01.330, 0 %, 0 %, 3 MiB, 46068 MiB, 32.24 W
2026/04/24 08:44:11.331, 0 %, 0 %, 3 MiB, 46068 MiB, 32.24 W
2026/04/24 08:44:21.332, 0 %, 0 %, 3 MiB, 46068 MiB, 32.28 W
2026/04/24 08:44:31.333, 0 %, 0 %, 3 MiB, 46068 MiB, 32.28 W
2026/04/24 08:44:41.334, 0 %, 0 %, 3 MiB, 46068 MiB, 32.24 W
2026/04/24 08:44:51.335, 0 %, 0 %, 3 MiB, 46068 MiB, 32.24 W
2026/04/24 08:45:01.336, 0 %, 0 %, 3 MiB, 46068 MiB, 32.41 W
2026/04/24 08:45:11.337, 0 %, 0 %, 3 MiB, 46068 MiB, 32.24 W
2026/04/24 08:45:21.338, 0 %, 0 %, 3 MiB, 46068 MiB, 32.22 W
2026/04/24 08:45:31.339, 0 %, 0 %, 3 MiB, 46068 MiB, 32.40 W
2026/04/24 08:45:41.340, 0 %, 0 %, 3 MiB, 46068 MiB, 32.23 W
2026/04/24 08:45:51.341, 0 %, 0 %, 3 MiB, 46068 MiB, 32.24 W
2026/04/24 08:46:01.342, 0 %, 0 %, 3 MiB, 46068 MiB, 32.24 W
2026/04/24 08:46:11.342, 0 %, 0 %, 3 MiB, 46068 MiB, 32.24 W
2026/04/24 08:46:21.343, 0 %, 0 %, 3 MiB, 46068 MiB, 32.24 W
2026/04/24 08:46:31.344, 0 %, 0 %, 3 MiB, 46068 MiB, 32.28 W
2026/04/24 08:46:41.345, 0 %, 0 %, 3 MiB, 46068 MiB, 32.24 W
2026/04/24 08:46:51.346, 0 %, 0 %, 3 MiB, 46068 MiB, 32.28 W
2026/04/24 08:47:01.347, 0 %, 0 %, 3 MiB, 46068 MiB, 67.18 W
2026/04/24 08:47:11.348, 0 %, 0 %, 3 MiB, 46068 MiB, 32.24 W
2026/04/24 08:47:21.349, 0 %, 0 %, 3 MiB, 46068 MiB, 32.28 W
2026/04/24 08:47:31.350, 0 %, 0 %, 3 MiB, 46068 MiB, 32.24 W
2026/04/24 08:47:41.350, 0 %, 0 %, 3 MiB, 46068 MiB, 32.24 W
2026/04/24 08:47:51.351, 0 %, 0 %, 3 MiB, 46068 MiB, 32.36 W
2026/04/24 08:48:01.352, 0 %, 0 %, 3 MiB, 46068 MiB, 32.28 W
2026/04/24 08:48:11.353, 0 %, 0 %, 3 MiB, 46068 MiB, 32.10 W
2026/04/24 08:48:21.354, 0 %, 0 %, 3 MiB, 46068 MiB, 32.40 W
2026/04/24 08:48:31.355, 0 %, 0 %, 3 MiB, 46068 MiB, 32.24 W
2026/04/24 08:48:41.356, 0 %, 0 %, 3 MiB, 46068 MiB, 32.24 W
2026/04/24 08:48:51.357, 0 %, 0 %, 3 MiB, 46068 MiB, 32.24 W
2026/04/24 08:49:01.358, 0 %, 0 %, 3 MiB, 46068 MiB, 32.23 W
2026/04/24 08:49:11.359, 0 %, 0 %, 3 MiB, 46068 MiB, 32.23 W
2026/04/24 08:49:21.360, 0 %, 0 %, 3 MiB, 46068 MiB, 32.28 W
2026/04/24 08:49:31.360, 0 %, 0 %, 3 MiB, 46068 MiB, 32.24 W
2026/04/24 08:49:41.361, 0 %, 0 %, 3 MiB, 46068 MiB, 32.24 W
2026/04/24 08:49:51.362, 0 %, 0 %, 3 MiB, 46068 MiB, 32.23 W
2026/04/24 08:50:01.363, 0 %, 0 %, 3 MiB, 46068 MiB, 32.28 W
2026/04/24 08:50:11.364, 0 %, 0 %, 3 MiB, 46068 MiB, 32.21 W
2026/04/24 08:50:21.365, 0 %, 0 %, 3 MiB, 46068 MiB, 32.23 W
2026/04/24 08:50:31.366, 0 %, 0 %, 3 MiB, 46068 MiB, 32.24 W
2026/04/24 08:50:41.367, 0 %, 0 %, 3 MiB, 46068 MiB, 32.28 W
2026/04/24 08:50:51.368, 0 %, 0 %, 3 MiB, 46068 MiB, 32.24 W
2026/04/24 08:51:01.369, 0 %, 0 %, 3 MiB, 46068 MiB, 32.22 W
2026/04/24 08:51:11.370, 0 %, 0 %, 3 MiB, 46068 MiB, 32.28 W
2026/04/24 08:51:21.371, 0 %, 0 %, 3 MiB, 46068 MiB, 32.28 W
2026/04/24 08:51:31.372, 0 %, 0 %, 3 MiB, 46068 MiB, 32.23 W
2026/04/24 08:51:41.372, 0 %, 0 %, 3 MiB, 46068 MiB, 32.28 W
2026/04/24 08:51:51.373, 0 %, 0 %, 3 MiB, 46068 MiB, 32.23 W
2026/04/24 08:52:01.374, 0 %, 0 %, 3 MiB, 46068 MiB, 49.39 W
2026/04/24 08:52:11.375, 0 %, 0 %, 3 MiB, 46068 MiB, 31.92 W
2026/04/24 08:52:21.376, 0 %, 0 %, 3 MiB, 46068 MiB, 32.26 W
2026/04/24 08:52:31.377, 0 %, 0 %, 3 MiB, 46068 MiB, 32.24 W
2026/04/24 08:52:41.378, 0 %, 0 %, 3 MiB, 46068 MiB, 32.41 W
2026/04/24 08:52:51.379, 0 %, 0 %, 3 MiB, 46068 MiB, 32.24 W
2026/04/24 08:53:01.380, 0 %, 0 %, 3 MiB, 46068 MiB, 32.31 W
2026/04/24 08:53:11.381, 0 %, 0 %, 3 MiB, 46068 MiB, 32.72 W
2026/04/24 08:53:21.382, 0 %, 0 %, 3 MiB, 46068 MiB, 32.23 W
2026/04/24 08:53:31.383, 0 %, 0 %, 3 MiB, 46068 MiB, 32.24 W
2026/04/24 08:53:41.384, 0 %, 0 %, 3 MiB, 46068 MiB, 32.24 W
2026/04/24 08:53:51.385, 0 %, 0 %, 3 MiB, 46068 MiB, 32.33 W
2026/04/24 08:54:01.386, 0 %, 0 %, 3 MiB, 46068 MiB, 32.24 W
2026/04/24 08:54:11.387, 0 %, 0 %, 3 MiB, 46068 MiB, 32.23 W
2026/04/24 08:54:21.388, 0 %, 0 %, 3 MiB, 46068 MiB, 32.24 W
2026/04/24 08:54:31.389, 0 %, 0 %, 3 MiB, 46068 MiB, 32.24 W
2026/04/24 08:54:41.390, 0 %, 0 %, 3 MiB, 46068 MiB, 32.33 W
2026/04/24 08:54:51.390, 0 %, 0 %, 3 MiB, 46068 MiB, 32.24 W
2026/04/24 08:55:01.391, 0 %, 0 %, 3 MiB, 46068 MiB, 32.23 W
2026/04/24 08:55:11.392, 0 %, 0 %, 3 MiB, 46068 MiB, 32.24 W
2026/04/24 08:55:21.393, 0 %, 0 %, 3 MiB, 46068 MiB, 32.28 W
2026/04/24 08:55:31.394, 0 %, 0 %, 3 MiB, 46068 MiB, 32.28 W
2026/04/24 08:55:41.395, 0 %, 0 %, 3 MiB, 46068 MiB, 32.28 W
2026/04/24 08:55:51.396, 0 %, 0 %, 3 MiB, 46068 MiB, 32.24 W
2026/04/24 08:56:01.398, 0 %, 0 %, 3 MiB, 46068 MiB, 32.39 W
2026/04/24 08:56:11.399, 0 %, 0 %, 3 MiB, 46068 MiB, 32.23 W
2026/04/24 08:56:21.400, 0 %, 0 %, 3 MiB, 46068 MiB, 32.24 W
2026/04/24 08:56:31.400, 0 %, 0 %, 3 MiB, 46068 MiB, 32.33 W
2026/04/24 08:56:41.401, 0 %, 0 %, 3 MiB, 46068 MiB, 32.24 W
2026/04/24 08:56:51.402, 0 %, 0 %, 3 MiB, 46068 MiB, 32.24 W
2026/04/24 08:57:01.403, 0 %, 0 %, 3 MiB, 46068 MiB, 32.72 W
2026/04/24 08:57:11.404, 0 %, 0 %, 3 MiB, 46068 MiB, 32.23 W
2026/04/24 08:57:21.405, 0 %, 0 %, 3 MiB, 46068 MiB, 32.28 W
2026/04/24 08:57:31.406, 0 %, 0 %, 3 MiB, 46068 MiB, 32.28 W
2026/04/24 08:57:41.407, 0 %, 0 %, 3 MiB, 46068 MiB, 32.28 W
2026/04/24 08:57:51.407, 0 %, 0 %, 3 MiB, 46068 MiB, 32.18 W
2026/04/24 08:58:01.408, 0 %, 0 %, 3 MiB, 46068 MiB, 32.23 W
2026/04/24 08:58:11.409, 0 %, 0 %, 3 MiB, 46068 MiB, 32.24 W
2026/04/24 08:58:21.410, 0 %, 0 %, 3 MiB, 46068 MiB, 32.24 W
2026/04/24 08:58:31.411, 0 %, 0 %, 3 MiB, 46068 MiB, 32.24 W
2026/04/24 08:58:41.412, 0 %, 0 %, 3 MiB, 46068 MiB, 32.28 W
2026/04/24 08:58:51.413, 0 %, 0 %, 3 MiB, 46068 MiB, 32.24 W
2026/04/24 08:59:01.413, 0 %, 0 %, 3 MiB, 46068 MiB, 32.28 W
2026/04/24 08:59:11.414, 0 %, 0 %, 3 MiB, 46068 MiB, 32.20 W
2026/04/24 08:59:21.415, 0 %, 0 %, 3 MiB, 46068 MiB, 32.24 W
2026/04/24 08:59:31.416, 0 %, 0 %, 3 MiB, 46068 MiB, 32.46 W
2026/04/24 08:59:41.417, 0 %, 0 %, 3 MiB, 46068 MiB, 32.24 W
2026/04/24 08:59:51.418, 0 %, 0 %, 3 MiB, 46068 MiB, 32.23 W
2026/04/24 09:00:01.419, 0 %, 0 %, 3 MiB, 46068 MiB, 32.28 W
2026/04/24 09:00:11.420, 0 %, 0 %, 3 MiB, 46068 MiB, 32.23 W
2026/04/24 09:00:21.420, 0 %, 0 %, 3 MiB, 46068 MiB, 32.23 W
2026/04/24 09:00:31.421, 0 %, 0 %, 3 MiB, 46068 MiB, 32.28 W
2026/04/24 09:00:41.422, 0 %, 0 %, 3 MiB, 46068 MiB, 32.35 W
2026/04/24 09:00:51.423, 0 %, 0 %, 3 MiB, 46068 MiB, 32.41 W
2026/04/24 09:01:01.424, 0 %, 0 %, 3 MiB, 46068 MiB, 32.24 W
2026/04/24 09:01:11.425, 0 %, 0 %, 3 MiB, 46068 MiB, 32.23 W
2026/04/24 09:01:21.426, 0 %, 0 %, 3 MiB, 46068 MiB, 32.35 W
2026/04/24 09:01:31.426, 0 %, 0 %, 3 MiB, 46068 MiB, 32.24 W
2026/04/24 09:01:41.427, 0 %, 0 %, 3 MiB, 46068 MiB, 32.19 W
2026/04/24 09:01:51.428, 0 %, 0 %, 3 MiB, 46068 MiB, 32.28 W
2026/04/24 09:02:01.429, 0 %, 0 %, 3 MiB, 46068 MiB, 46.30 W
2026/04/24 09:02:11.430, 0 %, 0 %, 3 MiB, 46068 MiB, 32.28 W
2026/04/24 09:02:21.431, 0 %, 0 %, 3 MiB, 46068 MiB, 32.28 W
2026/04/24 09:02:31.432, 0 %, 0 %, 3 MiB, 46068 MiB, 32.24 W
2026/04/24 09:02:41.433, 0 %, 0 %, 3 MiB, 46068 MiB, 32.23 W
2026/04/24 09:02:51.433, 0 %, 0 %, 3 MiB, 46068 MiB, 32.24 W
2026/04/24 09:03:01.434, 0 %, 0 %, 3 MiB, 46068 MiB, 32.23 W
2026/04/24 09:03:11.435, 0 %, 0 %, 3 MiB, 46068 MiB, 32.28 W
2026/04/24 09:03:21.436, 0 %, 0 %, 3 MiB, 46068 MiB, 32.24 W
2026/04/24 09:03:31.437, 0 %, 0 %, 3 MiB, 46068 MiB, 32.23 W
2026/04/24 09:03:41.438, 0 %, 0 %, 3 MiB, 46068 MiB, 32.24 W
2026/04/24 09:03:51.439, 0 %, 0 %, 3 MiB, 46068 MiB, 32.10 W
2026/04/24 09:04:01.440, 0 %, 0 %, 3 MiB, 46068 MiB, 32.60 W
2026/04/24 09:04:11.440, 0 %, 0 %, 3 MiB, 46068 MiB, 32.33 W
2026/04/24 09:04:21.441, 0 %, 0 %, 3 MiB, 46068 MiB, 32.24 W
2026/04/24 09:04:31.443, 0 %, 0 %, 3 MiB, 46068 MiB, 32.24 W
2026/04/24 09:04:41.443, 0 %, 0 %, 3 MiB, 46068 MiB, 32.23 W
2026/04/24 09:04:51.444, 0 %, 0 %, 3 MiB, 46068 MiB, 32.33 W
2026/04/24 09:05:01.445, 0 %, 0 %, 3 MiB, 46068 MiB, 32.64 W
2026/04/24 09:05:11.446, 0 %, 0 %, 3 MiB, 46068 MiB, 32.24 W
2026/04/24 09:05:21.447, 0 %, 0 %, 3 MiB, 46068 MiB, 32.24 W
2026/04/24 09:05:31.448, 0 %, 0 %, 3 MiB, 46068 MiB, 32.28 W
2026/04/24 09:05:41.449, 0 %, 0 %, 3 MiB, 46068 MiB, 32.24 W
2026/04/24 09:05:51.450, 0 %, 0 %, 3 MiB, 46068 MiB, 32.24 W
2026/04/24 09:06:01.450, 0 %, 0 %, 3 MiB, 46068 MiB, 32.81 W
2026/04/24 09:06:11.451, 0 %, 0 %, 3 MiB, 46068 MiB, 32.23 W
2026/04/24 09:06:21.452, 0 %, 0 %, 3 MiB, 46068 MiB, 32.17 W
2026/04/24 09:06:31.453, 0 %, 0 %, 3 MiB, 46068 MiB, 32.24 W
2026/04/24 09:06:41.454, 0 %, 0 %, 3 MiB, 46068 MiB, 32.28 W
2026/04/24 09:06:51.455, 0 %, 0 %, 3 MiB, 46068 MiB, 32.24 W
2026/04/24 09:07:01.456, 0 %, 0 %, 3 MiB, 46068 MiB, 53.73 W
2026/04/24 09:07:11.457, 0 %, 0 %, 3 MiB, 46068 MiB, 32.53 W
2026/04/24 09:07:21.458, 0 %, 0 %, 3 MiB, 46068 MiB, 32.45 W
2026/04/24 09:07:31.459, 0 %, 0 %, 3 MiB, 46068 MiB, 32.48 W
2026/04/24 09:07:41.459, 0 %, 0 %, 3 MiB, 46068 MiB, 32.53 W
2026/04/24 09:07:51.460, 0 %, 0 %, 3 MiB, 46068 MiB, 32.43 W
2026/04/24 09:08:01.461, 0 %, 0 %, 3 MiB, 46068 MiB, 32.42 W
2026/04/24 09:08:11.462, 0 %, 0 %, 3 MiB, 46068 MiB, 32.24 W
2026/04/24 09:08:21.463, 0 %, 0 %, 3 MiB, 46068 MiB, 32.22 W
2026/04/24 09:08:31.464, 0 %, 0 %, 3 MiB, 46068 MiB, 32.36 W
2026/04/24 09:08:41.465, 0 %, 0 %, 3 MiB, 46068 MiB, 32.28 W
2026/04/24 09:08:51.466, 0 %, 0 %, 3 MiB, 46068 MiB, 32.28 W
2026/04/24 09:09:01.467, 0 %, 0 %, 3 MiB, 46068 MiB, 32.33 W
2026/04/24 09:09:11.468, 0 %, 0 %, 3 MiB, 46068 MiB, 32.23 W
2026/04/24 09:09:21.468, 0 %, 0 %, 3 MiB, 46068 MiB, 32.28 W
2026/04/24 09:09:31.469, 0 %, 0 %, 3 MiB, 46068 MiB, 32.24 W
2026/04/24 09:09:41.470, 0 %, 0 %, 3 MiB, 46068 MiB, 32.24 W
2026/04/24 09:09:51.471, 0 %, 0 %, 3 MiB, 46068 MiB, 32.24 W
2026/04/24 09:10:01.472, 0 %, 0 %, 3 MiB, 46068 MiB, 32.35 W
2026/04/24 09:10:11.473, 0 %, 0 %, 3 MiB, 46068 MiB, 32.24 W
2026/04/24 09:10:21.474, 0 %, 0 %, 3 MiB, 46068 MiB, 32.37 W
2026/04/24 09:10:31.475, 0 %, 0 %, 3 MiB, 46068 MiB, 32.24 W
2026/04/24 09:10:41.476, 0 %, 0 %, 3 MiB, 46068 MiB, 32.24 W
2026/04/24 09:10:51.477, 0 %, 0 %, 3 MiB, 46068 MiB, 32.24 W
2026/04/24 09:11:01.478, 0 %, 0 %, 3 MiB, 46068 MiB, 32.34 W
2026/04/24 09:11:11.479, 0 %, 0 %, 3 MiB, 46068 MiB, 32.33 W
2026/04/24 09:11:21.480, 0 %, 0 %, 3 MiB, 46068 MiB, 32.53 W
2026/04/24 09:11:31.480, 0 %, 0 %, 3 MiB, 46068 MiB, 32.06 W
2026/04/24 09:11:41.481, 0 %, 0 %, 3 MiB, 46068 MiB, 32.22 W
2026/04/24 09:11:51.482, 0 %, 0 %, 3 MiB, 46068 MiB, 32.05 W
2026/04/24 09:12:01.483, 0 %, 0 %, 3 MiB, 46068 MiB, 32.33 W
2026/04/24 09:12:11.484, 0 %, 0 %, 3 MiB, 46068 MiB, 32.28 W
2026/04/24 09:12:21.485, 0 %, 0 %, 3 MiB, 46068 MiB, 32.24 W
2026/04/24 09:12:31.486, 0 %, 0 %, 3 MiB, 46068 MiB, 32.40 W
2026/04/24 09:12:41.487, 0 %, 0 %, 3 MiB, 46068 MiB, 32.24 W
2026/04/24 09:12:51.487, 0 %, 0 %, 3 MiB, 46068 MiB, 32.35 W
2026/04/24 09:13:01.488, 0 %, 0 %, 3 MiB, 46068 MiB, 32.28 W
2026/04/24 09:13:11.489, 0 %, 0 %, 3 MiB, 46068 MiB, 32.24 W
2026/04/24 09:13:21.490, 0 %, 0 %, 3 MiB, 46068 MiB, 32.28 W
2026/04/24 09:13:31.491, 0 %, 0 %, 3 MiB, 46068 MiB, 32.36 W
2026/04/24 09:13:41.492, 0 %, 0 %, 3 MiB, 46068 MiB, 32.24 W
2026/04/24 09:13:51.493, 0 %, 0 %, 3 MiB, 46068 MiB, 32.28 W
2026/04/24 09:14:01.494, 0 %, 0 %, 3 MiB, 46068 MiB, 32.23 W
2026/04/24 09:14:11.494, 0 %, 0 %, 3 MiB, 46068 MiB, 32.06 W
2026/04/24 09:14:21.495, 0 %, 0 %, 3 MiB, 46068 MiB, 32.36 W
2026/04/24 09:14:31.496, 0 %, 0 %, 3 MiB, 46068 MiB, 32.42 W
2026/04/24 09:14:41.497, 0 %, 0 %, 3 MiB, 46068 MiB, 32.45 W
2026/04/24 09:14:51.498, 0 %, 0 %, 3 MiB, 46068 MiB, 32.23 W
2026/04/24 09:15:01.499, 0 %, 0 %, 3 MiB, 46068 MiB, 32.24 W
2026/04/24 09:15:11.500, 0 %, 0 %, 3 MiB, 46068 MiB, 32.28 W
2026/04/24 09:15:21.501, 0 %, 0 %, 3 MiB, 46068 MiB, 32.28 W
2026/04/24 09:15:31.502, 0 %, 0 %, 3 MiB, 46068 MiB, 32.24 W
2026/04/24 09:15:41.503, 0 %, 0 %, 3 MiB, 46068 MiB, 32.47 W
2026/04/24 09:15:51.503, 0 %, 0 %, 3 MiB, 46068 MiB, 32.24 W
2026/04/24 09:16:01.504, 0 %, 0 %, 3 MiB, 46068 MiB, 32.24 W
2026/04/24 09:16:11.505, 0 %, 0 %, 0 MiB, 46068 MiB, 32.28 W
2026/04/24 09:16:21.506, 0 %, 0 %, 0 MiB, 46068 MiB, 32.22 W
2026/04/24 09:16:31.507, 0 %, 0 %, 0 MiB, 46068 MiB, 32.24 W
2026/04/24 09:16:41.508, 0 %, 0 %, 545 MiB, 46068 MiB, 80.22 W
2026/04/24 09:16:51.509, 0 %, 0 %, 591 MiB, 46068 MiB, 79.98 W
2026/04/24 09:17:01.510, 28 %, 0 %, 623 MiB, 46068 MiB, 93.88 W
2026/04/24 09:17:11.511, 29 %, 0 %, 623 MiB, 46068 MiB, 94.31 W
2026/04/24 09:17:21.512, 29 %, 0 %, 623 MiB, 46068 MiB, 94.89 W
2026/04/24 09:17:31.513, 29 %, 0 %, 623 MiB, 46068 MiB, 95.24 W
