timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/04/24 08:28:21.274, 0 %, 3 %, 3 MiB, 46068 MiB, 25.50 W
2026/04/24 08:28:31.275, 0 %, 0 %, 3 MiB, 46068 MiB, 24.35 W
2026/04/24 08:28:41.276, 0 %, 0 %, 3 MiB, 46068 MiB, 25.74 W
2026/04/24 08:28:51.277, 0 %, 0 %, 3 MiB, 46068 MiB, 25.61 W
2026/04/24 08:29:01.278, 0 %, 0 %, 3 MiB, 46068 MiB, 25.24 W
2026/04/24 08:29:11.279, 0 %, 0 %, 3 MiB, 46068 MiB, 24.60 W
2026/04/24 08:29:21.280, 0 %, 0 %, 3 MiB, 46068 MiB, 25.32 W
2026/04/24 08:29:31.281, 0 %, 0 %, 3 MiB, 46068 MiB, 26.35 W
2026/04/24 08:29:41.282, 0 %, 0 %, 3 MiB, 46068 MiB, 25.74 W
2026/04/24 08:29:51.283, 0 %, 0 %, 3 MiB, 46068 MiB, 25.00 W
2026/04/24 08:30:01.285, 0 %, 0 %, 3 MiB, 46068 MiB, 26.35 W
2026/04/24 08:30:11.286, 0 %, 0 %, 3 MiB, 46068 MiB, 25.46 W
2026/04/24 08:30:21.287, 0 %, 0 %, 3 MiB, 46068 MiB, 25.36 W
2026/04/24 08:30:31.288, 0 %, 0 %, 3 MiB, 46068 MiB, 24.62 W
2026/04/24 08:30:41.289, 0 %, 0 %, 3 MiB, 46068 MiB, 25.50 W
2026/04/24 08:30:51.290, 0 %, 0 %, 3 MiB, 46068 MiB, 23.37 W
2026/04/24 08:31:01.291, 0 %, 0 %, 3 MiB, 46068 MiB, 25.58 W
2026/04/24 08:31:11.292, 0 %, 0 %, 3 MiB, 46068 MiB, 26.34 W
2026/04/24 08:31:21.293, 0 %, 0 %, 3 MiB, 46068 MiB, 24.24 W
2026/04/24 08:31:31.294, 0 %, 2 %, 3 MiB, 46068 MiB, 23.63 W
2026/04/24 08:31:41.295, 0 %, 0 %, 3 MiB, 46068 MiB, 24.60 W
2026/04/24 08:31:51.296, 0 %, 0 %, 3 MiB, 46068 MiB, 25.00 W
2026/04/24 08:32:01.297, 0 %, 0 %, 3 MiB, 46068 MiB, 27.59 W
2026/04/24 08:32:11.298, 0 %, 0 %, 3 MiB, 46068 MiB, 24.98 W
2026/04/24 08:32:21.299, 0 %, 0 %, 3 MiB, 46068 MiB, 24.51 W
2026/04/24 08:32:31.300, 0 %, 0 %, 3 MiB, 46068 MiB, 25.99 W
2026/04/24 08:32:41.301, 0 %, 0 %, 3 MiB, 46068 MiB, 24.98 W
2026/04/24 08:32:51.302, 0 %, 0 %, 3 MiB, 46068 MiB, 25.83 W
2026/04/24 08:33:01.303, 0 %, 0 %, 3 MiB, 46068 MiB, 24.12 W
2026/04/24 08:33:11.304, 0 %, 0 %, 3 MiB, 46068 MiB, 24.74 W
2026/04/24 08:33:21.305, 0 %, 0 %, 3 MiB, 46068 MiB, 25.24 W
2026/04/24 08:33:31.306, 0 %, 0 %, 3 MiB, 46068 MiB, 25.73 W
2026/04/24 08:33:41.307, 0 %, 0 %, 3 MiB, 46068 MiB, 24.49 W
2026/04/24 08:33:51.308, 0 %, 0 %, 3 MiB, 46068 MiB, 26.48 W
2026/04/24 08:34:01.309, 0 %, 0 %, 3 MiB, 46068 MiB, 25.38 W
2026/04/24 08:34:11.310, 0 %, 0 %, 3 MiB, 46068 MiB, 25.09 W
2026/04/24 08:34:21.311, 0 %, 0 %, 3 MiB, 46068 MiB, 23.39 W
2026/04/24 08:34:31.312, 0 %, 0 %, 3 MiB, 46068 MiB, 26.30 W
2026/04/24 08:34:41.313, 0 %, 0 %, 3 MiB, 46068 MiB, 25.34 W
2026/04/24 08:34:51.314, 0 %, 0 %, 3 MiB, 46068 MiB, 25.45 W
2026/04/24 08:35:01.315, 0 %, 0 %, 3 MiB, 46068 MiB, 24.25 W
2026/04/24 08:35:11.316, 0 %, 0 %, 3 MiB, 46068 MiB, 25.74 W
2026/04/24 08:35:21.317, 0 %, 0 %, 3 MiB, 46068 MiB, 25.75 W
2026/04/24 08:35:31.318, 0 %, 1 %, 3 MiB, 46068 MiB, 25.69 W
2026/04/24 08:35:41.319, 0 %, 0 %, 3 MiB, 46068 MiB, 24.82 W
2026/04/24 08:35:51.320, 0 %, 0 %, 3 MiB, 46068 MiB, 25.36 W
2026/04/24 08:36:01.321, 0 %, 0 %, 3 MiB, 46068 MiB, 25.31 W
2026/04/24 08:36:11.322, 0 %, 0 %, 3 MiB, 46068 MiB, 26.55 W
2026/04/24 08:36:21.323, 0 %, 0 %, 3 MiB, 46068 MiB, 25.12 W
2026/04/24 08:36:31.324, 0 %, 0 %, 3 MiB, 46068 MiB, 24.98 W
2026/04/24 08:36:41.325, 0 %, 0 %, 3 MiB, 46068 MiB, 25.24 W
2026/04/24 08:36:51.326, 0 %, 0 %, 3 MiB, 46068 MiB, 25.50 W
2026/04/24 08:37:01.327, 0 %, 0 %, 3 MiB, 46068 MiB, 25.10 W
2026/04/24 08:37:11.328, 0 %, 0 %, 3 MiB, 46068 MiB, 24.74 W
2026/04/24 08:37:21.329, 0 %, 0 %, 3 MiB, 46068 MiB, 27.20 W
2026/04/24 08:37:31.329, 0 %, 0 %, 3 MiB, 46068 MiB, 24.98 W
2026/04/24 08:37:41.331, 0 %, 0 %, 3 MiB, 46068 MiB, 25.11 W
2026/04/24 08:37:51.332, 0 %, 0 %, 3 MiB, 46068 MiB, 26.60 W
2026/04/24 08:38:01.333, 0 %, 0 %, 3 MiB, 46068 MiB, 24.50 W
2026/04/24 08:38:11.334, 0 %, 0 %, 3 MiB, 46068 MiB, 25.86 W
2026/04/24 08:38:21.335, 0 %, 0 %, 3 MiB, 46068 MiB, 26.35 W
2026/04/24 08:38:31.336, 0 %, 0 %, 3 MiB, 46068 MiB, 23.87 W
2026/04/24 08:38:41.337, 0 %, 0 %, 3 MiB, 46068 MiB, 25.34 W
2026/04/24 08:38:51.338, 0 %, 0 %, 3 MiB, 46068 MiB, 25.23 W
2026/04/24 08:39:01.339, 0 %, 3 %, 3 MiB, 46068 MiB, 25.46 W
2026/04/24 08:39:11.340, 0 %, 0 %, 3 MiB, 46068 MiB, 24.73 W
2026/04/24 08:39:21.341, 0 %, 0 %, 3 MiB, 46068 MiB, 24.74 W
2026/04/24 08:39:31.342, 0 %, 2 %, 3 MiB, 46068 MiB, 25.23 W
2026/04/24 08:39:41.343, 0 %, 0 %, 3 MiB, 46068 MiB, 25.24 W
2026/04/24 08:39:51.344, 0 %, 0 %, 3 MiB, 46068 MiB, 25.12 W
2026/04/24 08:40:01.350, 0 %, 0 %, 3 MiB, 46068 MiB, 26.09 W
2026/04/24 08:40:11.351, 0 %, 0 %, 3 MiB, 46068 MiB, 23.89 W
2026/04/24 08:40:21.352, 0 %, 0 %, 3 MiB, 46068 MiB, 24.00 W
2026/04/24 08:40:31.353, 0 %, 0 %, 3 MiB, 46068 MiB, 25.10 W
2026/04/24 08:40:41.354, 0 %, 0 %, 3 MiB, 46068 MiB, 27.68 W
2026/04/24 08:40:51.355, 0 %, 0 %, 3 MiB, 46068 MiB, 24.36 W
2026/04/24 08:41:01.356, 0 %, 2 %, 3 MiB, 46068 MiB, 24.12 W
2026/04/24 08:41:11.357, 0 %, 0 %, 3 MiB, 46068 MiB, 25.98 W
2026/04/24 08:41:21.358, 0 %, 1 %, 3 MiB, 46068 MiB, 26.48 W
2026/04/24 08:41:31.359, 0 %, 0 %, 3 MiB, 46068 MiB, 26.34 W
2026/04/24 08:41:41.360, 0 %, 0 %, 3 MiB, 46068 MiB, 25.85 W
2026/04/24 08:41:51.361, 0 %, 0 %, 3 MiB, 46068 MiB, 24.62 W
2026/04/24 08:42:01.362, 0 %, 0 %, 3 MiB, 46068 MiB, 25.83 W
2026/04/24 08:42:11.362, 0 %, 0 %, 3 MiB, 46068 MiB, 24.97 W
2026/04/24 08:42:21.363, 0 %, 0 %, 3 MiB, 46068 MiB, 24.98 W
2026/04/24 08:42:31.364, 0 %, 0 %, 3 MiB, 46068 MiB, 25.36 W
2026/04/24 08:42:41.365, 0 %, 0 %, 3 MiB, 46068 MiB, 26.59 W
2026/04/24 08:42:51.366, 0 %, 0 %, 3 MiB, 46068 MiB, 24.34 W
2026/04/24 08:43:01.367, 0 %, 0 %, 3 MiB, 46068 MiB, 24.95 W
2026/04/24 08:43:11.368, 0 %, 0 %, 3 MiB, 46068 MiB, 24.96 W
2026/04/24 08:43:21.369, 0 %, 0 %, 3 MiB, 46068 MiB, 25.71 W
2026/04/24 08:43:31.370, 0 %, 0 %, 3 MiB, 46068 MiB, 24.84 W
2026/04/24 08:43:41.371, 0 %, 0 %, 3 MiB, 46068 MiB, 23.86 W
2026/04/24 08:43:51.372, 0 %, 0 %, 3 MiB, 46068 MiB, 25.47 W
2026/04/24 08:44:01.373, 0 %, 0 %, 3 MiB, 46068 MiB, 25.36 W
2026/04/24 08:44:11.374, 0 %, 0 %, 3 MiB, 46068 MiB, 25.00 W
2026/04/24 08:44:21.375, 0 %, 0 %, 3 MiB, 46068 MiB, 26.19 W
2026/04/24 08:44:31.376, 0 %, 0 %, 3 MiB, 46068 MiB, 23.89 W
2026/04/24 08:44:41.377, 0 %, 0 %, 3 MiB, 46068 MiB, 25.50 W
2026/04/24 08:44:51.378, 0 %, 0 %, 3 MiB, 46068 MiB, 24.50 W
2026/04/24 08:45:01.379, 0 %, 0 %, 3 MiB, 46068 MiB, 27.55 W
2026/04/24 08:45:11.380, 0 %, 0 %, 3 MiB, 46068 MiB, 24.24 W
2026/04/24 08:45:21.381, 0 %, 0 %, 3 MiB, 46068 MiB, 26.10 W
2026/04/24 08:45:31.382, 0 %, 0 %, 3 MiB, 46068 MiB, 25.10 W
2026/04/24 08:45:41.383, 0 %, 0 %, 3 MiB, 46068 MiB, 24.86 W
2026/04/24 08:45:51.384, 0 %, 0 %, 3 MiB, 46068 MiB, 24.86 W
2026/04/24 08:46:01.385, 0 %, 0 %, 3 MiB, 46068 MiB, 25.73 W
2026/04/24 08:46:11.386, 0 %, 0 %, 3 MiB, 46068 MiB, 24.12 W
2026/04/24 08:46:21.387, 0 %, 0 %, 3 MiB, 46068 MiB, 25.83 W
2026/04/24 08:46:31.388, 0 %, 0 %, 3 MiB, 46068 MiB, 25.70 W
2026/04/24 08:46:41.389, 0 %, 0 %, 3 MiB, 46068 MiB, 27.57 W
2026/04/24 08:46:51.390, 0 %, 0 %, 3 MiB, 46068 MiB, 25.12 W
2026/04/24 08:47:01.391, 0 %, 0 %, 3 MiB, 46068 MiB, 53.96 W
2026/04/24 08:47:11.392, 0 %, 0 %, 3 MiB, 46068 MiB, 25.62 W
2026/04/24 08:47:21.393, 0 %, 0 %, 3 MiB, 46068 MiB, 26.11 W
2026/04/24 08:47:31.394, 0 %, 0 %, 3 MiB, 46068 MiB, 25.61 W
2026/04/24 08:47:41.395, 0 %, 0 %, 3 MiB, 46068 MiB, 25.34 W
2026/04/24 08:47:51.396, 0 %, 1 %, 3 MiB, 46068 MiB, 25.98 W
2026/04/24 08:48:01.397, 0 %, 0 %, 3 MiB, 46068 MiB, 26.35 W
2026/04/24 08:48:11.398, 0 %, 0 %, 3 MiB, 46068 MiB, 25.61 W
2026/04/24 08:48:21.399, 0 %, 0 %, 3 MiB, 46068 MiB, 24.85 W
2026/04/24 08:48:31.400, 0 %, 0 %, 3 MiB, 46068 MiB, 26.95 W
2026/04/24 08:48:41.401, 0 %, 0 %, 3 MiB, 46068 MiB, 25.36 W
2026/04/24 08:48:51.402, 0 %, 0 %, 3 MiB, 46068 MiB, 25.33 W
2026/04/24 08:49:01.403, 0 %, 0 %, 3 MiB, 46068 MiB, 25.56 W
2026/04/24 08:49:11.404, 0 %, 0 %, 3 MiB, 46068 MiB, 25.35 W
2026/04/24 08:49:21.405, 0 %, 0 %, 3 MiB, 46068 MiB, 24.00 W
2026/04/24 08:49:31.406, 0 %, 0 %, 3 MiB, 46068 MiB, 24.83 W
2026/04/24 08:49:41.407, 0 %, 0 %, 3 MiB, 46068 MiB, 24.87 W
2026/04/24 08:49:51.408, 0 %, 0 %, 3 MiB, 46068 MiB, 25.36 W
2026/04/24 08:50:01.409, 0 %, 0 %, 3 MiB, 46068 MiB, 24.86 W
2026/04/24 08:50:11.411, 0 %, 0 %, 3 MiB, 46068 MiB, 25.60 W
2026/04/24 08:50:21.412, 0 %, 0 %, 3 MiB, 46068 MiB, 25.60 W
2026/04/24 08:50:31.413, 0 %, 0 %, 3 MiB, 46068 MiB, 25.70 W
2026/04/24 08:50:41.414, 0 %, 0 %, 3 MiB, 46068 MiB, 27.06 W
2026/04/24 08:50:51.415, 0 %, 0 %, 3 MiB, 46068 MiB, 25.49 W
2026/04/24 08:51:01.416, 0 %, 0 %, 3 MiB, 46068 MiB, 24.71 W
2026/04/24 08:51:11.417, 0 %, 0 %, 3 MiB, 46068 MiB, 24.94 W
2026/04/24 08:51:21.418, 0 %, 0 %, 3 MiB, 46068 MiB, 24.87 W
2026/04/24 08:51:31.419, 0 %, 0 %, 3 MiB, 46068 MiB, 24.35 W
2026/04/24 08:51:41.420, 0 %, 0 %, 3 MiB, 46068 MiB, 25.85 W
2026/04/24 08:51:51.421, 0 %, 0 %, 3 MiB, 46068 MiB, 26.46 W
2026/04/24 08:52:01.422, 0 %, 0 %, 3 MiB, 46068 MiB, 25.59 W
2026/04/24 08:52:11.423, 0 %, 0 %, 3 MiB, 46068 MiB, 24.37 W
2026/04/24 08:52:21.424, 0 %, 0 %, 3 MiB, 46068 MiB, 25.97 W
2026/04/24 08:52:31.425, 0 %, 0 %, 3 MiB, 46068 MiB, 26.34 W
2026/04/24 08:52:41.426, 0 %, 0 %, 3 MiB, 46068 MiB, 25.62 W
2026/04/24 08:52:51.427, 0 %, 0 %, 3 MiB, 46068 MiB, 25.36 W
2026/04/24 08:53:01.428, 0 %, 1 %, 3 MiB, 46068 MiB, 25.62 W
2026/04/24 08:53:11.429, 0 %, 0 %, 3 MiB, 46068 MiB, 24.49 W
2026/04/24 08:53:21.430, 0 %, 0 %, 3 MiB, 46068 MiB, 25.58 W
2026/04/24 08:53:31.431, 0 %, 0 %, 3 MiB, 46068 MiB, 23.61 W
2026/04/24 08:53:41.432, 0 %, 0 %, 3 MiB, 46068 MiB, 27.10 W
2026/04/24 08:53:51.433, 0 %, 0 %, 3 MiB, 46068 MiB, 25.37 W
2026/04/24 08:54:01.434, 0 %, 0 %, 3 MiB, 46068 MiB, 25.11 W
2026/04/24 08:54:11.435, 0 %, 0 %, 3 MiB, 46068 MiB, 26.58 W
2026/04/24 08:54:21.436, 0 %, 0 %, 3 MiB, 46068 MiB, 25.86 W
2026/04/24 08:54:31.437, 0 %, 0 %, 3 MiB, 46068 MiB, 25.10 W
2026/04/24 08:54:41.438, 0 %, 0 %, 3 MiB, 46068 MiB, 26.11 W
2026/04/24 08:54:51.439, 0 %, 0 %, 3 MiB, 46068 MiB, 24.62 W
2026/04/24 08:55:01.440, 0 %, 0 %, 3 MiB, 46068 MiB, 24.00 W
2026/04/24 08:55:11.441, 0 %, 0 %, 3 MiB, 46068 MiB, 25.73 W
2026/04/24 08:55:21.442, 0 %, 0 %, 3 MiB, 46068 MiB, 25.73 W
2026/04/24 08:55:31.443, 0 %, 0 %, 3 MiB, 46068 MiB, 24.87 W
2026/04/24 08:55:41.444, 0 %, 0 %, 3 MiB, 46068 MiB, 25.50 W
2026/04/24 08:55:51.445, 0 %, 1 %, 3 MiB, 46068 MiB, 26.58 W
2026/04/24 08:56:01.446, 0 %, 0 %, 3 MiB, 46068 MiB, 25.98 W
2026/04/24 08:56:11.447, 0 %, 0 %, 3 MiB, 46068 MiB, 25.73 W
2026/04/24 08:56:21.448, 0 %, 0 %, 3 MiB, 46068 MiB, 24.62 W
2026/04/24 08:56:31.449, 0 %, 0 %, 3 MiB, 46068 MiB, 24.61 W
2026/04/24 08:56:41.450, 0 %, 0 %, 3 MiB, 46068 MiB, 25.58 W
2026/04/24 08:56:51.451, 0 %, 0 %, 3 MiB, 46068 MiB, 25.42 W
2026/04/24 08:57:01.452, 0 %, 0 %, 3 MiB, 46068 MiB, 24.87 W
2026/04/24 08:57:11.453, 0 %, 0 %, 3 MiB, 46068 MiB, 24.49 W
2026/04/24 08:57:21.454, 0 %, 0 %, 3 MiB, 46068 MiB, 25.00 W
2026/04/24 08:57:31.455, 0 %, 0 %, 3 MiB, 46068 MiB, 26.58 W
2026/04/24 08:57:41.456, 0 %, 0 %, 3 MiB, 46068 MiB, 26.59 W
2026/04/24 08:57:51.457, 0 %, 0 %, 3 MiB, 46068 MiB, 26.35 W
2026/04/24 08:58:01.458, 0 %, 0 %, 3 MiB, 46068 MiB, 23.24 W
2026/04/24 08:58:11.459, 0 %, 0 %, 3 MiB, 46068 MiB, 23.62 W
2026/04/24 08:58:21.460, 0 %, 0 %, 3 MiB, 46068 MiB, 25.00 W
2026/04/24 08:58:31.461, 0 %, 0 %, 3 MiB, 46068 MiB, 25.37 W
2026/04/24 08:58:41.462, 0 %, 0 %, 3 MiB, 46068 MiB, 24.65 W
2026/04/24 08:58:51.463, 0 %, 0 %, 3 MiB, 46068 MiB, 24.89 W
2026/04/24 08:59:01.464, 0 %, 0 %, 3 MiB, 46068 MiB, 25.26 W
2026/04/24 08:59:11.465, 0 %, 0 %, 3 MiB, 46068 MiB, 25.37 W
2026/04/24 08:59:21.466, 0 %, 0 %, 3 MiB, 46068 MiB, 25.02 W
2026/04/24 08:59:31.466, 0 %, 0 %, 3 MiB, 46068 MiB, 25.14 W
2026/04/24 08:59:41.467, 0 %, 0 %, 3 MiB, 46068 MiB, 27.09 W
2026/04/24 08:59:51.468, 0 %, 0 %, 3 MiB, 46068 MiB, 25.14 W
2026/04/24 09:00:01.469, 0 %, 0 %, 3 MiB, 46068 MiB, 25.26 W
2026/04/24 09:00:11.471, 0 %, 0 %, 3 MiB, 46068 MiB, 25.75 W
2026/04/24 09:00:21.472, 0 %, 0 %, 3 MiB, 46068 MiB, 25.50 W
2026/04/24 09:00:31.473, 0 %, 0 %, 3 MiB, 46068 MiB, 25.01 W
2026/04/24 09:00:41.474, 0 %, 0 %, 3 MiB, 46068 MiB, 25.63 W
2026/04/24 09:00:51.475, 0 %, 0 %, 3 MiB, 46068 MiB, 25.01 W
2026/04/24 09:01:01.476, 0 %, 0 %, 3 MiB, 46068 MiB, 24.89 W
2026/04/24 09:01:11.477, 0 %, 0 %, 3 MiB, 46068 MiB, 25.87 W
2026/04/24 09:01:21.478, 0 %, 0 %, 3 MiB, 46068 MiB, 27.09 W
2026/04/24 09:01:31.479, 0 %, 0 %, 3 MiB, 46068 MiB, 25.01 W
2026/04/24 09:01:41.480, 0 %, 2 %, 3 MiB, 46068 MiB, 25.26 W
2026/04/24 09:01:51.481, 0 %, 0 %, 3 MiB, 46068 MiB, 25.50 W
2026/04/24 09:02:01.482, 0 %, 0 %, 3 MiB, 46068 MiB, 25.26 W
2026/04/24 09:02:11.483, 0 %, 0 %, 3 MiB, 46068 MiB, 27.09 W
2026/04/24 09:02:21.484, 0 %, 0 %, 3 MiB, 46068 MiB, 25.01 W
2026/04/24 09:02:31.485, 0 %, 0 %, 3 MiB, 46068 MiB, 25.26 W
2026/04/24 09:02:41.486, 0 %, 0 %, 3 MiB, 46068 MiB, 25.75 W
2026/04/24 09:02:51.487, 0 %, 0 %, 3 MiB, 46068 MiB, 24.77 W
2026/04/24 09:03:01.488, 0 %, 0 %, 3 MiB, 46068 MiB, 25.26 W
2026/04/24 09:03:11.489, 0 %, 0 %, 3 MiB, 46068 MiB, 25.99 W
2026/04/24 09:03:21.490, 0 %, 0 %, 3 MiB, 46068 MiB, 23.67 W
2026/04/24 09:03:31.491, 0 %, 0 %, 3 MiB, 46068 MiB, 25.50 W
2026/04/24 09:03:41.492, 0 %, 0 %, 3 MiB, 46068 MiB, 25.01 W
2026/04/24 09:03:51.493, 0 %, 0 %, 3 MiB, 46068 MiB, 27.33 W
2026/04/24 09:04:01.494, 0 %, 0 %, 3 MiB, 46068 MiB, 25.51 W
2026/04/24 09:04:11.495, 0 %, 0 %, 3 MiB, 46068 MiB, 25.50 W
2026/04/24 09:04:21.496, 0 %, 0 %, 3 MiB, 46068 MiB, 25.87 W
2026/04/24 09:04:31.497, 0 %, 0 %, 3 MiB, 46068 MiB, 25.14 W
2026/04/24 09:04:41.498, 0 %, 0 %, 3 MiB, 46068 MiB, 24.89 W
2026/04/24 09:04:51.499, 0 %, 0 %, 3 MiB, 46068 MiB, 25.51 W
2026/04/24 09:05:01.500, 0 %, 0 %, 3 MiB, 46068 MiB, 24.16 W
2026/04/24 09:05:11.501, 0 %, 0 %, 3 MiB, 46068 MiB, 25.02 W
2026/04/24 09:05:21.502, 0 %, 0 %, 3 MiB, 46068 MiB, 24.77 W
2026/04/24 09:05:31.503, 0 %, 0 %, 3 MiB, 46068 MiB, 27.09 W
2026/04/24 09:05:41.504, 0 %, 0 %, 3 MiB, 46068 MiB, 25.38 W
2026/04/24 09:05:51.505, 0 %, 0 %, 3 MiB, 46068 MiB, 25.14 W
2026/04/24 09:06:01.506, 0 %, 0 %, 3 MiB, 46068 MiB, 25.63 W
2026/04/24 09:06:11.507, 0 %, 0 %, 3 MiB, 46068 MiB, 25.14 W
2026/04/24 09:06:21.508, 0 %, 0 %, 3 MiB, 46068 MiB, 24.77 W
2026/04/24 09:06:31.509, 0 %, 0 %, 3 MiB, 46068 MiB, 25.26 W
2026/04/24 09:06:41.510, 0 %, 0 %, 3 MiB, 46068 MiB, 24.89 W
2026/04/24 09:06:51.511, 0 %, 0 %, 3 MiB, 46068 MiB, 25.14 W
2026/04/24 09:07:01.512, 0 %, 0 %, 3 MiB, 46068 MiB, 25.39 W
2026/04/24 09:07:11.513, 0 %, 0 %, 3 MiB, 46068 MiB, 24.90 W
2026/04/24 09:07:21.514, 0 %, 0 %, 3 MiB, 46068 MiB, 24.89 W
2026/04/24 09:07:31.515, 0 %, 0 %, 3 MiB, 46068 MiB, 25.01 W
2026/04/24 09:07:41.516, 0 %, 0 %, 3 MiB, 46068 MiB, 25.51 W
2026/04/24 09:07:51.517, 0 %, 0 %, 3 MiB, 46068 MiB, 26.11 W
2026/04/24 09:08:01.518, 0 %, 0 %, 3 MiB, 46068 MiB, 25.63 W
2026/04/24 09:08:11.519, 0 %, 0 %, 3 MiB, 46068 MiB, 25.63 W
2026/04/24 09:08:21.520, 0 %, 0 %, 3 MiB, 46068 MiB, 26.97 W
2026/04/24 09:08:31.521, 0 %, 0 %, 3 MiB, 46068 MiB, 26.00 W
2026/04/24 09:08:41.522, 0 %, 0 %, 3 MiB, 46068 MiB, 26.23 W
2026/04/24 09:08:51.523, 0 %, 0 %, 3 MiB, 46068 MiB, 24.90 W
2026/04/24 09:09:01.524, 0 %, 0 %, 3 MiB, 46068 MiB, 25.13 W
2026/04/24 09:09:11.525, 0 %, 0 %, 3 MiB, 46068 MiB, 24.65 W
2026/04/24 09:09:21.526, 0 %, 0 %, 3 MiB, 46068 MiB, 25.74 W
2026/04/24 09:09:31.527, 0 %, 0 %, 3 MiB, 46068 MiB, 25.63 W
2026/04/24 09:09:41.528, 0 %, 0 %, 3 MiB, 46068 MiB, 24.77 W
2026/04/24 09:09:51.529, 0 %, 0 %, 3 MiB, 46068 MiB, 24.77 W
2026/04/24 09:10:01.530, 0 %, 0 %, 3 MiB, 46068 MiB, 25.86 W
2026/04/24 09:10:11.532, 0 %, 0 %, 3 MiB, 46068 MiB, 24.88 W
2026/04/24 09:10:21.533, 0 %, 0 %, 3 MiB, 46068 MiB, 24.53 W
2026/04/24 09:10:31.534, 0 %, 0 %, 3 MiB, 46068 MiB, 25.38 W
2026/04/24 09:10:41.535, 0 %, 0 %, 3 MiB, 46068 MiB, 25.14 W
2026/04/24 09:10:51.536, 0 %, 0 %, 3 MiB, 46068 MiB, 25.14 W
2026/04/24 09:11:01.537, 0 %, 0 %, 3 MiB, 46068 MiB, 25.14 W
2026/04/24 09:11:11.538, 0 %, 0 %, 3 MiB, 46068 MiB, 26.72 W
2026/04/24 09:11:21.539, 0 %, 0 %, 3 MiB, 46068 MiB, 25.02 W
2026/04/24 09:11:31.540, 0 %, 0 %, 3 MiB, 46068 MiB, 25.26 W
2026/04/24 09:11:41.541, 0 %, 0 %, 3 MiB, 46068 MiB, 26.36 W
2026/04/24 09:11:51.542, 0 %, 0 %, 3 MiB, 46068 MiB, 25.38 W
2026/04/24 09:12:01.543, 0 %, 0 %, 3 MiB, 46068 MiB, 25.26 W
2026/04/24 09:12:11.544, 0 %, 0 %, 3 MiB, 46068 MiB, 24.65 W
2026/04/24 09:12:21.545, 0 %, 0 %, 3 MiB, 46068 MiB, 25.62 W
2026/04/24 09:12:31.546, 0 %, 0 %, 3 MiB, 46068 MiB, 26.25 W
2026/04/24 09:12:41.547, 0 %, 0 %, 3 MiB, 46068 MiB, 24.77 W
2026/04/24 09:12:51.548, 0 %, 0 %, 3 MiB, 46068 MiB, 25.26 W
2026/04/24 09:13:01.549, 0 %, 0 %, 3 MiB, 46068 MiB, 25.63 W
2026/04/24 09:13:11.550, 0 %, 0 %, 3 MiB, 46068 MiB, 25.26 W
2026/04/24 09:13:21.551, 0 %, 0 %, 3 MiB, 46068 MiB, 24.89 W
2026/04/24 09:13:31.552, 0 %, 0 %, 3 MiB, 46068 MiB, 25.14 W
2026/04/24 09:13:41.553, 0 %, 0 %, 3 MiB, 46068 MiB, 24.77 W
2026/04/24 09:13:51.554, 0 %, 0 %, 3 MiB, 46068 MiB, 24.77 W
2026/04/24 09:14:01.555, 0 %, 0 %, 3 MiB, 46068 MiB, 25.14 W
2026/04/24 09:14:11.556, 0 %, 0 %, 3 MiB, 46068 MiB, 26.73 W
2026/04/24 09:14:21.557, 0 %, 0 %, 3 MiB, 46068 MiB, 24.90 W
2026/04/24 09:14:31.558, 0 %, 0 %, 3 MiB, 46068 MiB, 24.76 W
2026/04/24 09:14:41.559, 0 %, 0 %, 3 MiB, 46068 MiB, 25.86 W
2026/04/24 09:14:51.560, 0 %, 0 %, 3 MiB, 46068 MiB, 25.14 W
2026/04/24 09:15:01.561, 0 %, 0 %, 3 MiB, 46068 MiB, 25.01 W
2026/04/24 09:15:11.562, 0 %, 0 %, 3 MiB, 46068 MiB, 25.75 W
2026/04/24 09:15:21.563, 0 %, 0 %, 3 MiB, 46068 MiB, 24.41 W
2026/04/24 09:15:31.564, 0 %, 0 %, 3 MiB, 46068 MiB, 24.52 W
2026/04/24 09:15:41.565, 0 %, 0 %, 3 MiB, 46068 MiB, 25.14 W
2026/04/24 09:15:51.565, 0 %, 0 %, 0 MiB, 46068 MiB, 26.25 W
2026/04/24 09:16:01.566, 0 %, 0 %, 0 MiB, 46068 MiB, 24.89 W
2026/04/24 09:16:11.567, 0 %, 0 %, 0 MiB, 46068 MiB, 25.26 W
2026/04/24 09:16:21.568, 0 %, 0 %, 591 MiB, 46068 MiB, 82.39 W
2026/04/24 09:16:31.569, 0 %, 0 %, 591 MiB, 46068 MiB, 82.77 W
2026/04/24 09:16:41.570, 30 %, 0 %, 623 MiB, 46068 MiB, 94.39 W
2026/04/24 09:16:51.571, 30 %, 0 %, 623 MiB, 46068 MiB, 94.90 W
2026/04/24 09:17:01.571, 30 %, 0 %, 623 MiB, 46068 MiB, 95.39 W
2026/04/24 09:17:11.572, 30 %, 0 %, 623 MiB, 46068 MiB, 96.00 W
2026/04/24 09:17:21.573, 30 %, 0 %, 623 MiB, 46068 MiB, 96.47 W
2026/04/24 09:17:31.574, 30 %, 0 %, 623 MiB, 46068 MiB, 97.70 W
