timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/04/24 08:29:00.905, 0 %, 0 %, 3 MiB, 46068 MiB, 32.86 W
2026/04/24 08:29:10.906, 0 %, 0 %, 3 MiB, 46068 MiB, 32.82 W
2026/04/24 08:29:20.907, 0 %, 0 %, 3 MiB, 46068 MiB, 32.85 W
2026/04/24 08:29:30.908, 0 %, 0 %, 3 MiB, 46068 MiB, 32.91 W
2026/04/24 08:29:40.909, 0 %, 0 %, 3 MiB, 46068 MiB, 33.12 W
2026/04/24 08:29:50.910, 0 %, 0 %, 3 MiB, 46068 MiB, 32.98 W
2026/04/24 08:30:00.911, 0 %, 0 %, 3 MiB, 46068 MiB, 33.00 W
2026/04/24 08:30:10.912, 0 %, 0 %, 3 MiB, 46068 MiB, 32.96 W
2026/04/24 08:30:20.913, 0 %, 0 %, 3 MiB, 46068 MiB, 32.88 W
2026/04/24 08:30:30.914, 0 %, 0 %, 3 MiB, 46068 MiB, 33.28 W
2026/04/24 08:30:40.915, 0 %, 0 %, 3 MiB, 46068 MiB, 33.01 W
2026/04/24 08:30:50.916, 0 %, 0 %, 3 MiB, 46068 MiB, 33.12 W
2026/04/24 08:31:00.917, 0 %, 0 %, 3 MiB, 46068 MiB, 32.97 W
2026/04/24 08:31:10.918, 0 %, 0 %, 3 MiB, 46068 MiB, 32.88 W
2026/04/24 08:31:20.919, 0 %, 0 %, 3 MiB, 46068 MiB, 33.12 W
2026/04/24 08:31:30.920, 0 %, 0 %, 3 MiB, 46068 MiB, 33.01 W
2026/04/24 08:31:40.921, 0 %, 0 %, 3 MiB, 46068 MiB, 32.86 W
2026/04/24 08:31:50.922, 0 %, 0 %, 3 MiB, 46068 MiB, 32.97 W
2026/04/24 08:32:00.923, 0 %, 0 %, 3 MiB, 46068 MiB, 48.34 W
2026/04/24 08:32:10.924, 0 %, 0 %, 3 MiB, 46068 MiB, 33.26 W
2026/04/24 08:32:20.925, 0 %, 0 %, 3 MiB, 46068 MiB, 32.92 W
2026/04/24 08:32:30.926, 0 %, 0 %, 3 MiB, 46068 MiB, 33.03 W
2026/04/24 08:32:40.927, 0 %, 0 %, 3 MiB, 46068 MiB, 32.98 W
2026/04/24 08:32:50.928, 0 %, 0 %, 3 MiB, 46068 MiB, 32.93 W
2026/04/24 08:33:00.929, 0 %, 0 %, 3 MiB, 46068 MiB, 32.84 W
2026/04/24 08:33:10.930, 0 %, 0 %, 3 MiB, 46068 MiB, 32.96 W
2026/04/24 08:33:20.931, 0 %, 0 %, 3 MiB, 46068 MiB, 32.97 W
2026/04/24 08:33:30.932, 0 %, 0 %, 3 MiB, 46068 MiB, 32.96 W
2026/04/24 08:33:40.933, 0 %, 0 %, 3 MiB, 46068 MiB, 32.85 W
2026/04/24 08:33:50.934, 0 %, 0 %, 3 MiB, 46068 MiB, 32.97 W
2026/04/24 08:34:00.935, 0 %, 0 %, 3 MiB, 46068 MiB, 32.96 W
2026/04/24 08:34:10.936, 0 %, 0 %, 3 MiB, 46068 MiB, 32.94 W
2026/04/24 08:34:20.937, 0 %, 0 %, 3 MiB, 46068 MiB, 32.97 W
2026/04/24 08:34:30.938, 0 %, 0 %, 3 MiB, 46068 MiB, 33.13 W
2026/04/24 08:34:40.938, 0 %, 0 %, 3 MiB, 46068 MiB, 32.97 W
2026/04/24 08:34:50.939, 0 %, 0 %, 3 MiB, 46068 MiB, 32.86 W
2026/04/24 08:35:00.940, 0 %, 0 %, 3 MiB, 46068 MiB, 32.99 W
2026/04/24 08:35:10.941, 0 %, 0 %, 3 MiB, 46068 MiB, 32.79 W
2026/04/24 08:35:20.942, 0 %, 0 %, 3 MiB, 46068 MiB, 32.84 W
2026/04/24 08:35:30.943, 0 %, 0 %, 3 MiB, 46068 MiB, 32.86 W
2026/04/24 08:35:40.944, 0 %, 0 %, 3 MiB, 46068 MiB, 32.87 W
2026/04/24 08:35:50.945, 0 %, 0 %, 3 MiB, 46068 MiB, 32.89 W
2026/04/24 08:36:00.946, 0 %, 0 %, 3 MiB, 46068 MiB, 32.62 W
2026/04/24 08:36:10.947, 0 %, 0 %, 3 MiB, 46068 MiB, 32.88 W
2026/04/24 08:36:20.948, 0 %, 0 %, 3 MiB, 46068 MiB, 32.73 W
2026/04/24 08:36:30.949, 0 %, 0 %, 3 MiB, 46068 MiB, 33.03 W
2026/04/24 08:36:40.950, 0 %, 0 %, 3 MiB, 46068 MiB, 32.85 W
2026/04/24 08:36:50.951, 0 %, 0 %, 3 MiB, 46068 MiB, 32.96 W
2026/04/24 08:37:00.952, 0 %, 0 %, 3 MiB, 46068 MiB, 32.78 W
2026/04/24 08:37:10.953, 0 %, 0 %, 3 MiB, 46068 MiB, 32.97 W
2026/04/24 08:37:20.954, 0 %, 0 %, 3 MiB, 46068 MiB, 32.97 W
2026/04/24 08:37:30.955, 0 %, 0 %, 3 MiB, 46068 MiB, 32.85 W
2026/04/24 08:37:40.955, 0 %, 0 %, 3 MiB, 46068 MiB, 32.97 W
2026/04/24 08:37:50.956, 0 %, 0 %, 3 MiB, 46068 MiB, 33.11 W
2026/04/24 08:38:00.957, 0 %, 0 %, 3 MiB, 46068 MiB, 33.05 W
2026/04/24 08:38:10.958, 0 %, 0 %, 3 MiB, 46068 MiB, 32.97 W
2026/04/24 08:38:20.959, 0 %, 0 %, 3 MiB, 46068 MiB, 32.87 W
2026/04/24 08:38:30.960, 0 %, 0 %, 3 MiB, 46068 MiB, 32.98 W
2026/04/24 08:38:40.961, 0 %, 0 %, 3 MiB, 46068 MiB, 32.63 W
2026/04/24 08:38:50.962, 0 %, 0 %, 3 MiB, 46068 MiB, 33.04 W
2026/04/24 08:39:00.963, 0 %, 0 %, 3 MiB, 46068 MiB, 32.99 W
2026/04/24 08:39:10.964, 0 %, 0 %, 3 MiB, 46068 MiB, 32.99 W
2026/04/24 08:39:20.965, 0 %, 0 %, 3 MiB, 46068 MiB, 32.89 W
2026/04/24 08:39:30.966, 0 %, 0 %, 3 MiB, 46068 MiB, 32.89 W
2026/04/24 08:39:40.967, 0 %, 0 %, 3 MiB, 46068 MiB, 32.98 W
2026/04/24 08:39:50.968, 0 %, 0 %, 3 MiB, 46068 MiB, 32.85 W
2026/04/24 08:40:00.969, 0 %, 0 %, 3 MiB, 46068 MiB, 33.02 W
2026/04/24 08:40:10.970, 0 %, 0 %, 3 MiB, 46068 MiB, 32.84 W
2026/04/24 08:40:20.971, 0 %, 0 %, 3 MiB, 46068 MiB, 32.86 W
2026/04/24 08:40:30.972, 0 %, 0 %, 3 MiB, 46068 MiB, 32.86 W
2026/04/24 08:40:40.973, 0 %, 0 %, 3 MiB, 46068 MiB, 33.11 W
2026/04/24 08:40:50.974, 0 %, 0 %, 3 MiB, 46068 MiB, 32.97 W
2026/04/24 08:41:00.975, 0 %, 0 %, 3 MiB, 46068 MiB, 33.13 W
2026/04/24 08:41:10.976, 0 %, 0 %, 3 MiB, 46068 MiB, 33.00 W
2026/04/24 08:41:20.977, 0 %, 0 %, 3 MiB, 46068 MiB, 32.88 W
2026/04/24 08:41:30.978, 0 %, 0 %, 3 MiB, 46068 MiB, 32.88 W
2026/04/24 08:41:40.979, 0 %, 0 %, 3 MiB, 46068 MiB, 32.86 W
2026/04/24 08:41:50.980, 0 %, 0 %, 3 MiB, 46068 MiB, 33.02 W
2026/04/24 08:42:00.981, 0 %, 0 %, 3 MiB, 46068 MiB, 70.97 W
2026/04/24 08:42:10.982, 0 %, 0 %, 3 MiB, 46068 MiB, 32.89 W
2026/04/24 08:42:20.983, 0 %, 0 %, 3 MiB, 46068 MiB, 32.83 W
2026/04/24 08:42:30.984, 0 %, 0 %, 3 MiB, 46068 MiB, 32.87 W
2026/04/24 08:42:40.985, 0 %, 0 %, 3 MiB, 46068 MiB, 33.00 W
2026/04/24 08:42:50.986, 0 %, 0 %, 3 MiB, 46068 MiB, 32.92 W
2026/04/24 08:43:00.987, 0 %, 0 %, 3 MiB, 46068 MiB, 32.97 W
2026/04/24 08:43:10.988, 0 %, 0 %, 3 MiB, 46068 MiB, 33.02 W
2026/04/24 08:43:20.989, 0 %, 0 %, 3 MiB, 46068 MiB, 33.01 W
2026/04/24 08:43:30.990, 0 %, 0 %, 3 MiB, 46068 MiB, 32.96 W
2026/04/24 08:43:40.991, 0 %, 0 %, 3 MiB, 46068 MiB, 33.00 W
2026/04/24 08:43:50.992, 0 %, 0 %, 3 MiB, 46068 MiB, 32.87 W
2026/04/24 08:44:00.993, 0 %, 0 %, 3 MiB, 46068 MiB, 32.77 W
2026/04/24 08:44:10.994, 0 %, 0 %, 3 MiB, 46068 MiB, 32.71 W
2026/04/24 08:44:20.995, 0 %, 0 %, 3 MiB, 46068 MiB, 32.97 W
2026/04/24 08:44:30.996, 0 %, 0 %, 3 MiB, 46068 MiB, 32.97 W
2026/04/24 08:44:40.996, 0 %, 0 %, 3 MiB, 46068 MiB, 33.03 W
2026/04/24 08:44:50.997, 0 %, 0 %, 3 MiB, 46068 MiB, 33.24 W
2026/04/24 08:45:00.998, 0 %, 0 %, 3 MiB, 46068 MiB, 32.98 W
2026/04/24 08:45:10.999, 0 %, 0 %, 3 MiB, 46068 MiB, 32.98 W
2026/04/24 08:45:21.000, 0 %, 0 %, 3 MiB, 46068 MiB, 32.97 W
2026/04/24 08:45:31.001, 0 %, 0 %, 3 MiB, 46068 MiB, 33.00 W
2026/04/24 08:45:41.002, 0 %, 0 %, 3 MiB, 46068 MiB, 32.97 W
2026/04/24 08:45:51.003, 0 %, 0 %, 3 MiB, 46068 MiB, 32.96 W
2026/04/24 08:46:01.004, 0 %, 0 %, 3 MiB, 46068 MiB, 33.02 W
2026/04/24 08:46:11.005, 0 %, 0 %, 3 MiB, 46068 MiB, 32.99 W
2026/04/24 08:46:21.006, 0 %, 0 %, 3 MiB, 46068 MiB, 32.96 W
2026/04/24 08:46:31.007, 0 %, 0 %, 3 MiB, 46068 MiB, 33.12 W
2026/04/24 08:46:41.008, 0 %, 0 %, 3 MiB, 46068 MiB, 32.97 W
2026/04/24 08:46:51.009, 0 %, 0 %, 3 MiB, 46068 MiB, 33.08 W
2026/04/24 08:47:01.010, 0 %, 0 %, 3 MiB, 46068 MiB, 67.26 W
2026/04/24 08:47:11.011, 0 %, 0 %, 3 MiB, 46068 MiB, 32.97 W
2026/04/24 08:47:21.012, 0 %, 0 %, 3 MiB, 46068 MiB, 33.00 W
2026/04/24 08:47:31.013, 0 %, 0 %, 3 MiB, 46068 MiB, 33.08 W
2026/04/24 08:47:41.014, 0 %, 0 %, 3 MiB, 46068 MiB, 32.84 W
2026/04/24 08:47:51.015, 0 %, 0 %, 3 MiB, 46068 MiB, 33.12 W
2026/04/24 08:48:01.016, 0 %, 0 %, 3 MiB, 46068 MiB, 33.09 W
2026/04/24 08:48:11.016, 0 %, 0 %, 3 MiB, 46068 MiB, 33.21 W
2026/04/24 08:48:21.017, 0 %, 0 %, 3 MiB, 46068 MiB, 33.01 W
2026/04/24 08:48:31.018, 0 %, 0 %, 3 MiB, 46068 MiB, 32.99 W
2026/04/24 08:48:41.019, 0 %, 0 %, 3 MiB, 46068 MiB, 32.85 W
2026/04/24 08:48:51.020, 0 %, 0 %, 3 MiB, 46068 MiB, 32.85 W
2026/04/24 08:49:01.021, 0 %, 0 %, 3 MiB, 46068 MiB, 33.11 W
2026/04/24 08:49:11.022, 0 %, 0 %, 3 MiB, 46068 MiB, 32.96 W
2026/04/24 08:49:21.023, 0 %, 0 %, 3 MiB, 46068 MiB, 33.23 W
2026/04/24 08:49:31.024, 0 %, 0 %, 3 MiB, 46068 MiB, 32.74 W
2026/04/24 08:49:41.025, 0 %, 0 %, 3 MiB, 46068 MiB, 33.13 W
2026/04/24 08:49:51.026, 0 %, 0 %, 3 MiB, 46068 MiB, 32.73 W
2026/04/24 08:50:01.027, 0 %, 0 %, 3 MiB, 46068 MiB, 32.89 W
2026/04/24 08:50:11.028, 0 %, 0 %, 3 MiB, 46068 MiB, 32.87 W
2026/04/24 08:50:21.028, 0 %, 0 %, 3 MiB, 46068 MiB, 32.88 W
2026/04/24 08:50:31.029, 0 %, 0 %, 3 MiB, 46068 MiB, 33.13 W
2026/04/24 08:50:41.030, 0 %, 0 %, 3 MiB, 46068 MiB, 32.72 W
2026/04/24 08:50:51.031, 0 %, 0 %, 3 MiB, 46068 MiB, 33.22 W
2026/04/24 08:51:01.032, 0 %, 0 %, 3 MiB, 46068 MiB, 32.89 W
2026/04/24 08:51:11.033, 0 %, 0 %, 3 MiB, 46068 MiB, 32.96 W
2026/04/24 08:51:21.034, 0 %, 0 %, 3 MiB, 46068 MiB, 33.09 W
2026/04/24 08:51:31.035, 0 %, 0 %, 3 MiB, 46068 MiB, 33.00 W
2026/04/24 08:51:41.036, 0 %, 0 %, 3 MiB, 46068 MiB, 33.10 W
2026/04/24 08:51:51.037, 0 %, 0 %, 3 MiB, 46068 MiB, 32.96 W
2026/04/24 08:52:01.038, 0 %, 0 %, 3 MiB, 46068 MiB, 49.46 W
2026/04/24 08:52:11.039, 0 %, 0 %, 3 MiB, 46068 MiB, 32.98 W
2026/04/24 08:52:21.040, 0 %, 0 %, 3 MiB, 46068 MiB, 32.72 W
2026/04/24 08:52:31.041, 0 %, 0 %, 3 MiB, 46068 MiB, 33.36 W
2026/04/24 08:52:41.042, 0 %, 0 %, 3 MiB, 46068 MiB, 33.27 W
2026/04/24 08:52:51.043, 0 %, 0 %, 3 MiB, 46068 MiB, 33.11 W
2026/04/24 08:53:01.044, 0 %, 0 %, 3 MiB, 46068 MiB, 33.00 W
2026/04/24 08:53:11.045, 0 %, 0 %, 3 MiB, 46068 MiB, 32.98 W
2026/04/24 08:53:21.046, 0 %, 0 %, 3 MiB, 46068 MiB, 32.97 W
2026/04/24 08:53:31.047, 0 %, 0 %, 3 MiB, 46068 MiB, 32.97 W
2026/04/24 08:53:41.048, 0 %, 0 %, 3 MiB, 46068 MiB, 32.87 W
2026/04/24 08:53:51.049, 0 %, 0 %, 3 MiB, 46068 MiB, 32.74 W
2026/04/24 08:54:01.050, 0 %, 0 %, 3 MiB, 46068 MiB, 33.12 W
2026/04/24 08:54:11.051, 0 %, 0 %, 3 MiB, 46068 MiB, 32.78 W
2026/04/24 08:54:21.052, 0 %, 0 %, 3 MiB, 46068 MiB, 32.97 W
2026/04/24 08:54:31.053, 0 %, 0 %, 3 MiB, 46068 MiB, 32.63 W
2026/04/24 08:54:41.054, 0 %, 0 %, 3 MiB, 46068 MiB, 32.83 W
2026/04/24 08:54:51.055, 0 %, 0 %, 3 MiB, 46068 MiB, 32.84 W
2026/04/24 08:55:01.056, 0 %, 0 %, 3 MiB, 46068 MiB, 32.97 W
2026/04/24 08:55:11.057, 0 %, 0 %, 3 MiB, 46068 MiB, 32.97 W
2026/04/24 08:55:21.057, 0 %, 0 %, 3 MiB, 46068 MiB, 32.87 W
2026/04/24 08:55:31.058, 0 %, 0 %, 3 MiB, 46068 MiB, 32.78 W
2026/04/24 08:55:41.059, 0 %, 0 %, 3 MiB, 46068 MiB, 32.97 W
2026/04/24 08:55:51.060, 0 %, 0 %, 3 MiB, 46068 MiB, 32.79 W
2026/04/24 08:56:01.061, 0 %, 0 %, 3 MiB, 46068 MiB, 32.96 W
2026/04/24 08:56:11.062, 0 %, 0 %, 3 MiB, 46068 MiB, 33.01 W
2026/04/24 08:56:21.063, 0 %, 0 %, 3 MiB, 46068 MiB, 32.78 W
2026/04/24 08:56:31.064, 0 %, 0 %, 3 MiB, 46068 MiB, 32.97 W
2026/04/24 08:56:41.065, 0 %, 0 %, 3 MiB, 46068 MiB, 32.97 W
2026/04/24 08:56:51.066, 0 %, 0 %, 3 MiB, 46068 MiB, 32.97 W
2026/04/24 08:57:01.067, 0 %, 0 %, 3 MiB, 46068 MiB, 72.70 W
2026/04/24 08:57:11.068, 0 %, 0 %, 3 MiB, 46068 MiB, 33.25 W
2026/04/24 08:57:21.069, 0 %, 0 %, 3 MiB, 46068 MiB, 32.84 W
2026/04/24 08:57:31.070, 0 %, 0 %, 3 MiB, 46068 MiB, 32.98 W
2026/04/24 08:57:41.071, 0 %, 0 %, 3 MiB, 46068 MiB, 33.13 W
2026/04/24 08:57:51.072, 0 %, 0 %, 3 MiB, 46068 MiB, 33.17 W
2026/04/24 08:58:01.073, 0 %, 0 %, 3 MiB, 46068 MiB, 32.99 W
2026/04/24 08:58:11.074, 0 %, 0 %, 3 MiB, 46068 MiB, 33.13 W
2026/04/24 08:58:21.075, 0 %, 0 %, 3 MiB, 46068 MiB, 33.01 W
2026/04/24 08:58:31.076, 0 %, 0 %, 3 MiB, 46068 MiB, 33.11 W
2026/04/24 08:58:41.077, 0 %, 0 %, 3 MiB, 46068 MiB, 32.72 W
2026/04/24 08:58:51.078, 0 %, 0 %, 3 MiB, 46068 MiB, 33.12 W
2026/04/24 08:59:01.079, 0 %, 0 %, 3 MiB, 46068 MiB, 32.75 W
2026/04/24 08:59:11.080, 0 %, 0 %, 3 MiB, 46068 MiB, 32.85 W
2026/04/24 08:59:21.081, 0 %, 0 %, 3 MiB, 46068 MiB, 33.02 W
2026/04/24 08:59:31.082, 0 %, 0 %, 3 MiB, 46068 MiB, 32.84 W
2026/04/24 08:59:41.082, 0 %, 0 %, 3 MiB, 46068 MiB, 32.98 W
2026/04/24 08:59:51.083, 0 %, 0 %, 3 MiB, 46068 MiB, 32.77 W
2026/04/24 09:00:01.084, 0 %, 0 %, 3 MiB, 46068 MiB, 32.84 W
2026/04/24 09:00:11.085, 0 %, 0 %, 3 MiB, 46068 MiB, 32.77 W
2026/04/24 09:00:21.086, 0 %, 0 %, 3 MiB, 46068 MiB, 33.03 W
2026/04/24 09:00:31.087, 0 %, 0 %, 3 MiB, 46068 MiB, 33.10 W
2026/04/24 09:00:41.088, 0 %, 0 %, 3 MiB, 46068 MiB, 32.61 W
2026/04/24 09:00:51.089, 0 %, 0 %, 3 MiB, 46068 MiB, 32.75 W
2026/04/24 09:01:01.090, 0 %, 0 %, 3 MiB, 46068 MiB, 32.95 W
2026/04/24 09:01:11.091, 0 %, 0 %, 3 MiB, 46068 MiB, 33.01 W
2026/04/24 09:01:21.092, 0 %, 0 %, 3 MiB, 46068 MiB, 32.99 W
2026/04/24 09:01:31.093, 0 %, 0 %, 3 MiB, 46068 MiB, 32.97 W
2026/04/24 09:01:41.094, 0 %, 0 %, 3 MiB, 46068 MiB, 32.85 W
2026/04/24 09:01:51.095, 0 %, 0 %, 3 MiB, 46068 MiB, 33.12 W
2026/04/24 09:02:01.096, 0 %, 0 %, 3 MiB, 46068 MiB, 68.59 W
2026/04/24 09:02:11.097, 0 %, 0 %, 3 MiB, 46068 MiB, 33.09 W
2026/04/24 09:02:21.098, 0 %, 0 %, 3 MiB, 46068 MiB, 33.02 W
2026/04/24 09:02:31.099, 0 %, 0 %, 3 MiB, 46068 MiB, 32.89 W
2026/04/24 09:02:41.100, 0 %, 0 %, 3 MiB, 46068 MiB, 32.72 W
2026/04/24 09:02:51.101, 0 %, 0 %, 3 MiB, 46068 MiB, 33.01 W
2026/04/24 09:03:01.102, 0 %, 0 %, 3 MiB, 46068 MiB, 33.13 W
2026/04/24 09:03:11.103, 0 %, 0 %, 3 MiB, 46068 MiB, 32.87 W
2026/04/24 09:03:21.104, 0 %, 0 %, 3 MiB, 46068 MiB, 32.87 W
2026/04/24 09:03:31.105, 0 %, 0 %, 3 MiB, 46068 MiB, 32.99 W
2026/04/24 09:03:41.106, 0 %, 0 %, 3 MiB, 46068 MiB, 32.85 W
2026/04/24 09:03:51.107, 0 %, 0 %, 3 MiB, 46068 MiB, 32.89 W
2026/04/24 09:04:01.108, 0 %, 0 %, 3 MiB, 46068 MiB, 32.90 W
2026/04/24 09:04:11.109, 0 %, 0 %, 3 MiB, 46068 MiB, 33.12 W
2026/04/24 09:04:21.110, 0 %, 0 %, 3 MiB, 46068 MiB, 33.05 W
2026/04/24 09:04:31.111, 0 %, 0 %, 3 MiB, 46068 MiB, 32.87 W
2026/04/24 09:04:41.112, 0 %, 0 %, 3 MiB, 46068 MiB, 33.00 W
2026/04/24 09:04:51.113, 0 %, 0 %, 3 MiB, 46068 MiB, 32.84 W
2026/04/24 09:05:01.114, 0 %, 0 %, 3 MiB, 46068 MiB, 32.86 W
2026/04/24 09:05:11.115, 0 %, 0 %, 3 MiB, 46068 MiB, 32.97 W
2026/04/24 09:05:21.116, 0 %, 0 %, 3 MiB, 46068 MiB, 32.90 W
2026/04/24 09:05:31.116, 0 %, 0 %, 3 MiB, 46068 MiB, 33.03 W
2026/04/24 09:05:41.117, 0 %, 0 %, 3 MiB, 46068 MiB, 32.86 W
2026/04/24 09:05:51.118, 0 %, 0 %, 3 MiB, 46068 MiB, 33.01 W
2026/04/24 09:06:01.119, 0 %, 0 %, 3 MiB, 46068 MiB, 32.83 W
2026/04/24 09:06:11.120, 0 %, 0 %, 3 MiB, 46068 MiB, 33.35 W
2026/04/24 09:06:21.121, 0 %, 0 %, 3 MiB, 46068 MiB, 33.27 W
2026/04/24 09:06:31.122, 0 %, 0 %, 3 MiB, 46068 MiB, 33.00 W
2026/04/24 09:06:41.123, 0 %, 0 %, 3 MiB, 46068 MiB, 32.87 W
2026/04/24 09:06:51.124, 0 %, 0 %, 3 MiB, 46068 MiB, 33.12 W
2026/04/24 09:07:01.125, 0 %, 0 %, 3 MiB, 46068 MiB, 48.78 W
2026/04/24 09:07:11.126, 0 %, 0 %, 3 MiB, 46068 MiB, 32.90 W
2026/04/24 09:07:21.127, 0 %, 0 %, 3 MiB, 46068 MiB, 32.97 W
2026/04/24 09:07:31.128, 0 %, 0 %, 3 MiB, 46068 MiB, 32.97 W
2026/04/24 09:07:41.129, 0 %, 0 %, 3 MiB, 46068 MiB, 33.09 W
2026/04/24 09:07:51.129, 0 %, 0 %, 3 MiB, 46068 MiB, 33.00 W
2026/04/24 09:08:01.130, 0 %, 0 %, 3 MiB, 46068 MiB, 32.97 W
2026/04/24 09:08:11.131, 0 %, 0 %, 3 MiB, 46068 MiB, 32.98 W
2026/04/24 09:08:21.132, 0 %, 0 %, 3 MiB, 46068 MiB, 32.88 W
2026/04/24 09:08:31.133, 0 %, 0 %, 3 MiB, 46068 MiB, 33.12 W
2026/04/24 09:08:41.134, 0 %, 0 %, 3 MiB, 46068 MiB, 33.13 W
2026/04/24 09:08:51.135, 0 %, 0 %, 3 MiB, 46068 MiB, 32.78 W
2026/04/24 09:09:01.136, 0 %, 0 %, 3 MiB, 46068 MiB, 33.00 W
2026/04/24 09:09:11.137, 0 %, 0 %, 3 MiB, 46068 MiB, 33.00 W
2026/04/24 09:09:21.138, 0 %, 0 %, 3 MiB, 46068 MiB, 33.13 W
2026/04/24 09:09:31.139, 0 %, 0 %, 3 MiB, 46068 MiB, 32.84 W
2026/04/24 09:09:41.139, 0 %, 0 %, 3 MiB, 46068 MiB, 32.85 W
2026/04/24 09:09:51.140, 0 %, 0 %, 3 MiB, 46068 MiB, 32.97 W
2026/04/24 09:10:01.141, 0 %, 0 %, 3 MiB, 46068 MiB, 32.97 W
2026/04/24 09:10:11.142, 0 %, 0 %, 3 MiB, 46068 MiB, 33.01 W
2026/04/24 09:10:21.143, 0 %, 0 %, 3 MiB, 46068 MiB, 32.82 W
2026/04/24 09:10:31.144, 0 %, 0 %, 3 MiB, 46068 MiB, 32.98 W
2026/04/24 09:10:41.145, 0 %, 0 %, 3 MiB, 46068 MiB, 32.87 W
2026/04/24 09:10:51.146, 0 %, 0 %, 3 MiB, 46068 MiB, 32.89 W
2026/04/24 09:11:01.147, 0 %, 0 %, 3 MiB, 46068 MiB, 32.99 W
2026/04/24 09:11:11.148, 0 %, 0 %, 3 MiB, 46068 MiB, 32.88 W
2026/04/24 09:11:21.149, 0 %, 0 %, 3 MiB, 46068 MiB, 32.97 W
2026/04/24 09:11:31.150, 0 %, 0 %, 3 MiB, 46068 MiB, 33.26 W
2026/04/24 09:11:41.151, 0 %, 0 %, 3 MiB, 46068 MiB, 32.89 W
2026/04/24 09:11:51.152, 0 %, 0 %, 3 MiB, 46068 MiB, 32.75 W
2026/04/24 09:12:01.153, 0 %, 0 %, 3 MiB, 46068 MiB, 71.83 W
2026/04/24 09:12:11.154, 0 %, 0 %, 3 MiB, 46068 MiB, 32.99 W
2026/04/24 09:12:21.155, 0 %, 0 %, 3 MiB, 46068 MiB, 32.72 W
2026/04/24 09:12:31.156, 0 %, 0 %, 3 MiB, 46068 MiB, 33.12 W
2026/04/24 09:12:41.157, 0 %, 0 %, 3 MiB, 46068 MiB, 32.83 W
2026/04/24 09:12:51.157, 0 %, 0 %, 3 MiB, 46068 MiB, 33.00 W
2026/04/24 09:13:01.159, 0 %, 0 %, 3 MiB, 46068 MiB, 33.12 W
2026/04/24 09:13:11.160, 0 %, 0 %, 3 MiB, 46068 MiB, 32.60 W
2026/04/24 09:13:21.161, 0 %, 0 %, 3 MiB, 46068 MiB, 32.85 W
2026/04/24 09:13:31.162, 0 %, 0 %, 3 MiB, 46068 MiB, 32.75 W
2026/04/24 09:13:41.163, 0 %, 0 %, 3 MiB, 46068 MiB, 33.02 W
2026/04/24 09:13:51.164, 0 %, 0 %, 3 MiB, 46068 MiB, 32.61 W
2026/04/24 09:14:01.165, 0 %, 0 %, 3 MiB, 46068 MiB, 32.88 W
2026/04/24 09:14:11.166, 0 %, 0 %, 3 MiB, 46068 MiB, 32.97 W
2026/04/24 09:14:21.167, 0 %, 0 %, 3 MiB, 46068 MiB, 32.99 W
2026/04/24 09:14:31.167, 0 %, 0 %, 3 MiB, 46068 MiB, 32.99 W
2026/04/24 09:14:41.168, 0 %, 0 %, 3 MiB, 46068 MiB, 32.83 W
2026/04/24 09:14:51.169, 0 %, 0 %, 3 MiB, 46068 MiB, 33.12 W
2026/04/24 09:15:01.170, 0 %, 0 %, 3 MiB, 46068 MiB, 32.98 W
2026/04/24 09:15:11.171, 0 %, 0 %, 3 MiB, 46068 MiB, 33.09 W
2026/04/24 09:15:21.172, 0 %, 0 %, 3 MiB, 46068 MiB, 32.89 W
2026/04/24 09:15:31.173, 0 %, 0 %, 3 MiB, 46068 MiB, 32.86 W
2026/04/24 09:15:41.174, 0 %, 0 %, 3 MiB, 46068 MiB, 32.86 W
2026/04/24 09:15:51.175, 0 %, 0 %, 3 MiB, 46068 MiB, 32.84 W
2026/04/24 09:16:01.176, 0 %, 0 %, 3 MiB, 46068 MiB, 33.00 W
2026/04/24 09:16:11.177, 0 %, 0 %, 3 MiB, 46068 MiB, 32.98 W
2026/04/24 09:16:21.178, 0 %, 0 %, 3 MiB, 46068 MiB, 32.83 W
2026/04/24 09:16:31.179, 0 %, 0 %, 3 MiB, 46068 MiB, 32.97 W
2026/04/24 09:16:41.180, 0 %, 0 %, 3 MiB, 46068 MiB, 32.75 W
2026/04/24 09:16:51.181, 0 %, 0 %, 0 MiB, 46068 MiB, 32.76 W
2026/04/24 09:17:01.182, 0 %, 0 %, 0 MiB, 46068 MiB, 67.63 W
2026/04/24 09:17:11.182, 0 %, 0 %, 0 MiB, 46068 MiB, 33.10 W
2026/04/24 09:17:21.183, 0 %, 0 %, 591 MiB, 46068 MiB, 79.31 W
2026/04/24 09:17:31.184, 29 %, 0 %, 621 MiB, 46068 MiB, 92.99 W
2026/04/24 09:17:41.185, 29 %, 0 %, 621 MiB, 46068 MiB, 92.44 W
2026/04/24 09:17:51.186, 29 %, 0 %, 621 MiB, 46068 MiB, 93.96 W
